index_id,index_name,symbol,valid_from,valid_to,weightage,source,source_url,notes,needs_manual_audit
221,Nifty 500,MANPASAND,2014-01-01,2019-03-29,,snapshot_floor,,closed by ind_prs25022019.pdf,True
221,Nifty 500,MARICO,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,MARUTI,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,MAX,2014-01-01,2015-09-28,,snapshot_floor,,closed by ind_prs24082015.pdf,True
221,Nifty 500,MCLEODRUSS,2014-01-01,2019-03-29,,snapshot_floor,,closed by ind_prs25022019.pdf,True
221,Nifty 500,MFSL,2014-01-01,2017-01-23,,snapshot_floor,,closed by ind_prs16012017.pdf,True
221,Nifty 500,MHRIL,2014-01-01,2024-09-30,,snapshot_floor,,closed by ind_prs23082024.pdf,True
221,Nifty 500,MMTC,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,MOIL,2014-01-01,2023-03-31,,snapshot_floor,,closed by ind_prs17022023_1.pdf,True
221,Nifty 500,MONNETISPA,2014-01-01,2015-09-28,,snapshot_floor,,closed by ind_prs12082015.pdf,True
221,Nifty 500,MONSANTO,2014-01-01,2018-04-02,,snapshot_floor,,closed by ind_prs21022018.pdf,True
221,Nifty 500,MOTHERSON,2014-01-01,2021-06-30,,snapshot_floor,,closed by ind_prs15062021.pdf,True
221,Nifty 500,MOTILALOFS,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,MPHASIS,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,MRF,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,MRPL,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,MTNL,2014-01-01,2018-09-28,,snapshot_floor,,closed by ind_prs28082018.pdf,True
221,Nifty 500,MUTHOOTFIN,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,NATCOPHARM,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,NATIONALUM,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,NAUKRI,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,NAVINFLUOR,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,NAVKARCORP,2014-01-01,2019-03-29,,snapshot_floor,,closed by ind_prs25022019.pdf,True
221,Nifty 500,NCC,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,NETWORK18,2014-01-01,2020-06-26,,snapshot_floor,,closed by ind_prs10062020.pdf,True
221,Nifty 500,NH,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,NHPC,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,NILKAMAL,2014-01-01,2022-03-31,,snapshot_floor,,closed by ind_prs24022022_1.pdf,True
221,Nifty 500,NLCINDIA,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,NMDC,2014-01-01,2022-08-08,,snapshot_floor,,closed by ind_prs11072022.pdf,True
221,Nifty 500,NTPC,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,OBEROIRLTY,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,OCL,2014-01-01,2017-01-23,,snapshot_floor,,closed by ind_prs16012017.pdf,True
221,Nifty 500,OFSS,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,OIL,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,OMAXE,2014-01-01,2021-03-31,,snapshot_floor,,closed by ind_prs23022021.pdf,True
221,Nifty 500,ONGC,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,ORCHIDCHEM,2014-01-01,2015-09-28,,snapshot_floor,,closed by ind_prs12082015.pdf,True
221,Nifty 500,ORIENTBANK,2014-01-01,2019-12-27,,snapshot_floor,,closed by ind_prs16122019.pdf,True
221,Nifty 500,ORISSAMINE,2014-01-01,2017-09-29,,snapshot_floor,,closed by ind_prs28082017.pdf,True
221,Nifty 500,PAGEIND,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,PCBL,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,PCJEWELLER,2014-01-01,2020-06-26,,snapshot_floor,,closed by ind_prs10062020.pdf,True
221,Nifty 500,PEL,2014-01-01,2022-08-08,,snapshot_floor,,closed by ind_prs11072022.pdf,True
221,Nifty 500,PERSISTENT,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,PETRONET,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,PFC,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,PFIZER,2014-01-01,2024-03-28,,snapshot_floor,,closed by ind_prs28022024.pdf,True
221,Nifty 500,PGHH,2014-01-01,2025-03-28,,snapshot_floor,,closed by ind_prs21022025.pdf,True
221,Nifty 500,PGHL,2014-01-01,2023-03-31,,snapshot_floor,,closed by ind_prs17022023_1.pdf,True
221,Nifty 500,PHOENIXLTD,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,PIDILITIND,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,PNB,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,POLARIS,2014-01-01,2018-02-05,,snapshot_floor,,closed by ind_prs08012018.pdf,True
221,Nifty 500,POWERGRID,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,PRAJIND,2014-01-01,2021-03-31,,snapshot_floor,,closed by ind_prs23022021.pdf,True
221,Nifty 500,PRESTIGE,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,PTC,2014-01-01,2021-03-31,,snapshot_floor,,closed by ind_prs23022021.pdf,True
221,Nifty 500,PUNJLLOYD,2014-01-01,2017-09-29,,snapshot_floor,,closed by ind_prs28082017.pdf,True
221,Nifty 500,RADICO,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,RAIN,2014-01-01,2024-03-28,,snapshot_floor,,closed by ind_prs28022024.pdf,True
221,Nifty 500,RAJESHEXPO,2014-01-01,2025-03-28,,snapshot_floor,,closed by ind_prs21022025.pdf,True
221,Nifty 500,RALLIS,2014-01-01,2024-03-28,,snapshot_floor,,closed by ind_prs28022024.pdf,True
221,Nifty 500,RAMCOCEM,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,RAMCOIND,2014-01-01,2015-09-28,,snapshot_floor,,closed by ind_prs12082015.pdf,True
221,Nifty 500,RAMCOSYS,2014-01-01,2018-09-28,,snapshot_floor,,closed by ind_prs28082018.pdf,True
221,Nifty 500,RASOYPR,2014-01-01,2015-09-28,,snapshot_floor,,closed by ind_prs12082015.pdf,True
221,Nifty 500,RAYMOND,2014-01-01,2021-09-30,,snapshot_floor,,closed by ind_prs15092021.pdf,True
221,Nifty 500,RCF,2014-01-01,2026-03-30,,snapshot_floor,,closed by ind_prs23022026.pdf,True
221,Nifty 500,RCOM,2014-01-01,2019-09-27,,snapshot_floor,,closed by ind_prs28082019.pdf,True
221,Nifty 500,RECLTD,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,REDINGTON,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,RELAXO,2014-01-01,2017-09-29,,snapshot_floor,,closed by ind_prs28082017.pdf,True
221,Nifty 500,RELIANCE,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,RELIGARE,2014-01-01,2018-09-28,,snapshot_floor,,closed by ind_prs28082018.pdf,True
221,Nifty 500,RELINFRA,2014-01-01,2020-06-26,,snapshot_floor,,closed by ind_prs10062020.pdf,True
221,Nifty 500,RENUKA,2014-01-01,2020-09-25,,snapshot_floor,,closed by ind_prs20082020.pdf,True
221,Nifty 500,RHIM,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,RIIL,2014-01-01,2017-09-29,,snapshot_floor,,closed by ind_prs28082017.pdf,True
221,Nifty 500,RKFORGE,2014-01-01,2019-09-27,,snapshot_floor,,closed by ind_prs28082019.pdf,True
221,Nifty 500,RNAVAL,2014-01-01,2019-03-29,,snapshot_floor,,closed by ind_prs25022019.pdf,True
221,Nifty 500,ROLTA,2014-01-01,2017-09-29,,snapshot_floor,,closed by ind_prs28082017.pdf,True
221,Nifty 500,RPOWER,2014-01-01,2020-06-26,,snapshot_floor,,closed by ind_prs10062020.pdf,True
221,Nifty 500,RTNPOWER,2014-01-01,2018-09-28,,snapshot_floor,,closed by ind_prs28082018.pdf,True
221,Nifty 500,RUCHISOYA,2014-01-01,2017-09-29,,snapshot_floor,,closed by ind_prs28082017.pdf,True
221,Nifty 500,SADBHAV,2014-01-01,2020-09-25,,snapshot_floor,,closed by ind_prs20082020.pdf,True
221,Nifty 500,SAIL,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,SANOFI,2014-01-01,2025-03-28,,snapshot_floor,,closed by ind_prs21022025.pdf,True
221,Nifty 500,SBIN,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,SCHAEFFLER,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,SCI,2014-01-01,2019-09-27,,snapshot_floor,,closed by ind_prs28082019.pdf,True
221,Nifty 500,SEQUENT,2014-01-01,2017-03-31,,snapshot_floor,,closed by ind_prs16022017.pdf,True
221,Nifty 500,SFCL,2014-01-01,2017-01-23,,snapshot_floor,,closed by ind_prs16012017.pdf,True
221,Nifty 500,SGPC,2014-01-01,2021-09-30,,snapshot_floor,,closed by ind_prs23082021.pdf,True
221,Nifty 500,SHARDACROP,2014-01-01,2018-04-02,,snapshot_floor,,closed by ind_prs21022018.pdf,True
221,Nifty 500,SHILPAMED,2014-01-01,2018-04-02,,snapshot_floor,,closed by ind_prs21022018.pdf,True
221,Nifty 500,SHOPERSTOP,2014-01-01,2017-03-31,,snapshot_floor,,closed by ind_prs16022017.pdf,True
221,Nifty 500,SHREECEM,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,SHRIRAMCIT,2014-01-01,2022-08-08,,snapshot_floor,,closed by ind_prs11072022.pdf,True
221,Nifty 500,SHRIRAMFIN,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,SHTV,2014-01-01,2021-09-30,,snapshot_floor,,closed by ind_prs23082021.pdf,True
221,Nifty 500,SIEMENS,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,SIMPLEXINF,2014-01-01,2017-03-31,,snapshot_floor,,closed by ind_prs16022017.pdf,True
221,Nifty 500,SINTEX,2014-01-01,2017-03-31,,snapshot_floor,,closed by ind_prs16022017.pdf,True
221,Nifty 500,SITINET,2014-01-01,2017-03-31,,snapshot_floor,,closed by ind_prs16022017.pdf,True
221,Nifty 500,SJVN,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,SKFINDIA,2014-01-01,2025-12-31,,snapshot_floor,,closed by ind_prs11122025.pdf,True
221,Nifty 500,SMLISUZU,2014-01-01,2018-09-28,,snapshot_floor,,closed by ind_prs28082018.pdf,True
221,Nifty 500,SNOWMAN,2014-01-01,2018-04-02,,snapshot_floor,,closed by ind_prs21022018.pdf,True
221,Nifty 500,SOBHA,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,SOLARINDS,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,SOMANYCERA,2014-01-01,2018-04-02,,snapshot_floor,,closed by ind_prs21022018.pdf,True
221,Nifty 500,SONATSOFTW,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,SOUTHBANK,2014-01-01,2021-03-31,,snapshot_floor,,closed by ind_prs23022021.pdf,True
221,Nifty 500,SREINFRA,2014-01-01,2019-09-27,,snapshot_floor,,closed by ind_prs28082019.pdf,True
221,Nifty 500,SRF,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,STAR,2014-01-01,2018-02-05,,snapshot_floor,,closed by ind_prs08012018.pdf,True
221,Nifty 500,STCINDIA,2014-01-01,2017-09-29,,snapshot_floor,,closed by ind_prs28082017.pdf,True
221,Nifty 500,STLTECH,2014-01-01,2024-09-30,,snapshot_floor,,closed by ind_prs23082024.pdf,True
221,Nifty 500,STRTECH,2014-01-01,2016-01-18,,snapshot_floor,,closed by ind_prs11012016.pdf,True
221,Nifty 500,SUNDARMFIN,2014-01-01,2017-11-13,,snapshot_floor,,closed by ind_prs03112017.pdf,True
221,Nifty 500,SUNDRMFAST,2014-01-01,2025-03-28,,snapshot_floor,,closed by ind_prs21022025.pdf,True
221,Nifty 500,SUNPHARMA,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,SUNTECK,2014-01-01,2024-09-30,,snapshot_floor,,closed by ind_prs23082024.pdf,True
221,Nifty 500,SUNTV,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,SUPRAJIT,2014-01-01,2017-03-31,,snapshot_floor,,closed by ind_prs16022017.pdf,True
221,Nifty 500,SUPREMEIND,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,SUZLON,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,SWANCORP,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,SWANENERGY,2014-01-01,2021-09-30,,snapshot_floor,,closed by ind_prs15092021.pdf,True
221,Nifty 500,SYNDIBANK,2014-01-01,2019-12-27,,snapshot_floor,,closed by ind_prs16122019.pdf,True
221,Nifty 500,SYNGENE,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,TAKE,2014-01-01,2020-09-25,,snapshot_floor,,closed by ind_prs20082020.pdf,True
221,Nifty 500,TATACHEM,2014-01-01,2019-12-27,,snapshot_floor,,closed by ind_prs16122019.pdf,True
221,Nifty 500,TATACOFFEE,2014-01-01,2019-09-27,,snapshot_floor,,closed by ind_prs28082019.pdf,True
221,Nifty 500,TATACOMM,2014-01-01,2018-06-29,,snapshot_floor,,closed by ind_prs24052018.pdf,True
221,Nifty 500,TATACONSUM,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,TATAELXSI,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,TATAPOWER,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,TATASPONGE,2014-01-01,2019-03-29,,snapshot_floor,,closed by ind_prs25022019.pdf,True
221,Nifty 500,TATASTEEL,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,TCI,2014-01-01,2016-04-29,,snapshot_floor,,closed by ind_prs22042016.pdf,True
221,Nifty 500,TCS,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,TECHM,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,TECHNO,2014-01-01,2018-08-08,,snapshot_floor,,closed by ind_prs01082018.pdf,True
221,Nifty 500,TEXRAIL,2014-01-01,2019-03-29,,snapshot_floor,,closed by ind_prs25022019.pdf,True
221,Nifty 500,THERMAX,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,THOMASCOOK,2014-01-01,2019-09-27,,snapshot_floor,,closed by ind_prs17092019.pdf,True
221,Nifty 500,TIDEWATER,2014-01-01,2017-09-29,,snapshot_floor,,closed by ind_prs28082017.pdf,True
221,Nifty 500,TIMKEN,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,TITAN,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,TMPV,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,TNPL,2014-01-01,2019-09-27,,snapshot_floor,,closed by ind_prs28082019.pdf,True
221,Nifty 500,TORNTPHARM,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,TORNTPOWER,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,TRENT,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,TRITURBINE,2014-01-01,2017-09-29,,snapshot_floor,,closed by ind_prs28082017.pdf,True
221,Nifty 500,TTKPRESTIG,2014-01-01,2024-03-28,,snapshot_floor,,closed by ind_prs28022024.pdf,True
221,Nifty 500,TUBEINVEST,2014-01-01,2017-05-26,,snapshot_floor,,closed by ind_prs27042017.pdf,True
221,Nifty 500,TV18BRDCST,2014-01-01,2024-10-16,,snapshot_floor,,closed by ind_prs10102024.pdf,True
221,Nifty 500,TVSMOTOR,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,TVSSRICHAK,2014-01-01,2019-03-29,,snapshot_floor,,closed by ind_prs25022019.pdf,True
221,Nifty 500,UBL,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,UCOBANK,2014-01-01,2022-09-30,,snapshot_floor,,closed by ind_prs01092022.pdf,True
221,Nifty 500,UFLEX,2014-01-01,2023-09-29,,snapshot_floor,,closed by ind_prs17082023.pdf,True
221,Nifty 500,ULTRACEMCO,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,UNICHEMLAB,2014-01-01,2019-03-29,,snapshot_floor,,closed by ind_prs25022019.pdf,True
221,Nifty 500,UNIONBANK,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,UNITDSPR,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,UNITECH,2014-01-01,2018-09-28,,snapshot_floor,,closed by ind_prs28082018.pdf,True
221,Nifty 500,UPL,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,VAKRANGEE,2014-01-01,2022-09-30,,snapshot_floor,,closed by ind_prs01092022.pdf,True
221,Nifty 500,VEDL,2014-01-01,2020-07-31,,snapshot_floor,,closed by ind_prs02072020_1.pdf,True
221,Nifty 500,VGUARD,2014-01-01,2026-03-30,,snapshot_floor,,closed by ind_prs23022026.pdf,True
221,Nifty 500,VIJAYABANK,2014-01-01,2019-01-28,,snapshot_floor,,closed by ind_prs21012019.pdf,True
221,Nifty 500,VIPIND,2014-01-01,2025-03-28,,snapshot_floor,,closed by ind_prs21022025.pdf,True
221,Nifty 500,VOLTAS,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,VSTIND,2014-01-01,2017-09-29,,snapshot_floor,,closed by ind_prs28082017.pdf,True
221,Nifty 500,VTL,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,WELSPUNLIV,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,WHIRLPOOL,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,WIPRO,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,WOCKPHARMA,2014-01-01,2023-03-31,,snapshot_floor,,closed by ind_prs17022023_1.pdf,True
221,Nifty 500,WONDERLA,2014-01-01,2017-09-29,,snapshot_floor,,closed by ind_prs28082017.pdf,True
221,Nifty 500,YESBANK,2014-01-01,2020-03-19,,snapshot_floor,,closed by ind_prs16032020.pdf,True
221,Nifty 500,ZEEL,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,ZEELEARN,2014-01-01,2018-09-28,,snapshot_floor,,closed by ind_prs28082018.pdf,True
221,Nifty 500,ZENSARTECH,2014-01-01,2018-04-02,,snapshot_floor,,closed by ind_prs21022018.pdf,True
221,Nifty 500,ZFCVINDIA,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,ZYDUSLIFE,2014-01-01,,,snapshot_floor,,,True
221,Nifty 500,ZYDUSWELL,2014-01-01,2017-09-29,,snapshot_floor,,closed by ind_prs28082017.pdf,True
221,Nifty 500,ADLABS,2015-09-28,2015-09-30,,press_release,https://niftyindices.com/Press_Release/ind_prs24082015.pdf,"inferred-exclude: not in NSE current snapshot, no PR found (closed at next semi-annual review)",True
221,Nifty 500,CAMLINFINE,2015-09-28,2015-09-30,,press_release,https://niftyindices.com/Press_Release/ind_prs12082015.pdf,"inferred-exclude: not in NSE current snapshot, no PR found (closed at next semi-annual review)",True
221,Nifty 500,IL&FSENGG,2015-09-28,2015-09-30,,press_release,https://niftyindices.com/Press_Release/ind_prs12082015.pdf,"inferred-exclude: not in NSE current snapshot, no PR found (closed at next semi-annual review)",True
221,Nifty 500,METALFORGE,2015-09-28,2015-09-30,,press_release,https://niftyindices.com/Press_Release/ind_prs12082015.pdf,"inferred-exclude: not in NSE current snapshot, no PR found (closed at next semi-annual review)",True
221,Nifty 500,RICOAUTO,2015-09-28,2015-09-30,,press_release,https://niftyindices.com/Press_Release/ind_prs12082015.pdf,"inferred-exclude: not in NSE current snapshot, no PR found (closed at next semi-annual review)",True
221,Nifty 500,SITICABLE,2015-09-28,2015-09-30,,press_release,https://niftyindices.com/Press_Release/ind_prs12082015.pdf,"inferred-exclude: not in NSE current snapshot, no PR found (closed at next semi-annual review)",True
221,Nifty 500,SRIPIPES,2015-09-28,2015-09-30,,press_release,https://niftyindices.com/Press_Release/ind_prs12082015.pdf,"inferred-exclude: not in NSE current snapshot, no PR found (closed at next semi-annual review)",True
221,Nifty 500,STRTECH,2017-03-31,2017-09-30,,press_release,https://niftyindices.com/Press_Release/ind_prs16022017.pdf,"inferred-exclude: not in NSE current snapshot, no PR found (closed at next semi-annual review)",True
221,Nifty 500,JYOTHYLAB,2014-02-28,2026-03-30,,press_release,https://niftyindices.com/Press_Release/ind_prs21022014.pdf,closed by ind_prs23022026.pdf,False
221,Nifty 500,BAJAJCON,2014-03-28,2022-03-31,,press_release,https://niftyindices.com/Press_Release/ind_prs27022014.pdf,closed by ind_prs24022022_1.pdf,False
221,Nifty 500,CARERATING,2014-03-28,2021-03-31,,press_release,https://niftyindices.com/Press_Release/ind_prs27022014.pdf,closed by ind_prs23022021.pdf,False
221,Nifty 500,INOXLEISUR,2014-03-28,2023-02-17,,press_release,https://niftyindices.com/Press_Release/ind_prs27022014.pdf,closed by ind_prs09022023_1.pdf,False
221,Nifty 500,JUSTDIAL,2014-03-28,2025-09-30,,press_release,https://niftyindices.com/Press_Release/ind_prs27022014.pdf,closed by ind_prs22082025.pdf,False
221,Nifty 500,NBCC,2014-03-28,,,press_release,https://niftyindices.com/Press_Release/ind_prs27022014.pdf,,False
221,Nifty 500,PFS,2014-03-28,2019-03-29,,press_release,https://niftyindices.com/Press_Release/ind_prs27022014.pdf,closed by ind_prs25022019.pdf,False
221,Nifty 500,PIIND,2014-03-28,,,press_release,https://niftyindices.com/Press_Release/ind_prs27022014.pdf,,False
221,Nifty 500,SAMMAANCAP,2014-03-28,,,press_release,https://niftyindices.com/Press_Release/ind_prs27022014.pdf,,False
221,Nifty 500,SPARC,2014-03-28,2025-03-28,,press_release,https://niftyindices.com/Press_Release/ind_prs27022014.pdf,closed by ind_prs21022025.pdf,False
221,Nifty 500,TRIDENT,2014-03-28,,,press_release,https://niftyindices.com/Press_Release/ind_prs27022014.pdf,,False
221,Nifty 500,AJANTPHARM,2014-09-19,,,press_release,https://niftyindices.com/Press_Release/ind_prs20082014.pdf,,False
221,Nifty 500,APARINDS,2014-09-19,2018-04-02,,press_release,https://niftyindices.com/Press_Release/ind_prs20082014.pdf,closed by ind_prs21022018.pdf,False
221,Nifty 500,APLLTD,2014-09-19,2026-03-30,,press_release,https://niftyindices.com/Press_Release/ind_prs20082014.pdf,closed by ind_prs23022026.pdf,False
221,Nifty 500,ASHOKA,2014-09-19,2022-03-31,,press_release,https://niftyindices.com/Press_Release/ind_prs20082014.pdf,closed by ind_prs24022022_1.pdf,False
221,Nifty 500,ASTRAL,2014-09-19,,,press_release,https://niftyindices.com/Press_Release/ind_prs20082014.pdf,,False
221,Nifty 500,CENTURYPLY,2014-09-19,2026-03-30,,press_release,https://niftyindices.com/Press_Release/ind_prs20082014.pdf,closed by ind_prs23022026.pdf,False
221,Nifty 500,KITEX,2014-09-19,2018-09-28,,press_release,https://niftyindices.com/Press_Release/ind_prs20082014.pdf,closed by ind_prs28082018.pdf,False
221,Nifty 500,NITINFIRE,2014-09-19,2017-09-29,,press_release,https://niftyindices.com/Press_Release/ind_prs20082014.pdf,closed by ind_prs28082017.pdf,False
221,Nifty 500,REPCOHOME,2014-09-19,2020-09-14,,press_release,https://niftyindices.com/Press_Release/ind_prs20082014.pdf,closed by ind_prs07092020.pdf,False
221,Nifty 500,WABAG,2014-09-19,2020-06-26,,press_release,https://niftyindices.com/Press_Release/ind_prs20082014.pdf,closed by ind_prs10062020.pdf,False
221,Nifty 500,WELCORP,2014-09-19,,,press_release,https://niftyindices.com/Press_Release/ind_prs20082014.pdf,,False
221,Nifty 500,MAYURUNIQ,2015-03-24,2017-03-31,,press_release,https://niftyindices.com/Press_Release/ind_prs18032015_2.pdf,closed by ind_prs16022017.pdf,False
221,Nifty 500,SUVEN,2015-03-24,2020-01-16,,press_release,https://niftyindices.com/Press_Release/ind_prs18032015_2.pdf,closed by ind_prs09012020.pdf,False
221,Nifty 500,IFBIND,2015-03-27,2015-09-28,,press_release,https://niftyindices.com/Press_Release/ind_prs20022015.pdf,closed by ind_prs12082015.pdf,False
221,Nifty 500,JKCEMENT,2015-03-27,,,press_release,https://niftyindices.com/Press_Release/ind_prs20022015.pdf,,False
221,Nifty 500,KPRMILL,2015-03-27,2020-09-25,,press_release,https://niftyindices.com/Press_Release/ind_prs20022015.pdf,closed by ind_prs20082020.pdf,False
221,Nifty 500,MARKSANS,2015-03-27,2018-09-28,,press_release,https://niftyindices.com/Press_Release/ind_prs20022015.pdf,closed by ind_prs28082018.pdf,False
221,Nifty 500,VINATIORGA,2015-03-27,2024-03-28,,press_release,https://niftyindices.com/Press_Release/ind_prs20022015.pdf,closed by ind_prs28022024.pdf,False
221,Nifty 500,BALKRISIND,2015-09-28,,,press_release,https://niftyindices.com/Press_Release/ind_prs12082015.pdf,,False
221,Nifty 500,EVEREADY,2015-09-28,2019-03-29,,press_release,https://niftyindices.com/Press_Release/ind_prs24082015.pdf,closed by ind_prs25022019.pdf,False
221,Nifty 500,FLFL,2015-09-28,2017-03-31,,press_release,https://niftyindices.com/Press_Release/ind_prs12082015.pdf,closed by ind_prs16022017.pdf,False
221,Nifty 500,INOXWIND,2015-09-28,2019-09-27,,press_release,https://niftyindices.com/Press_Release/ind_prs12082015.pdf,closed by ind_prs28082019.pdf,False
221,Nifty 500,KRBL,2015-09-28,2024-09-30,,press_release,https://niftyindices.com/Press_Release/ind_prs12082015.pdf,closed by ind_prs23082024.pdf,False
221,Nifty 500,ORIENTCEM,2015-09-28,2021-03-31,,press_release,https://niftyindices.com/Press_Release/ind_prs12082015.pdf,closed by ind_prs23022021.pdf,False
221,Nifty 500,SYMPHONY,2015-09-28,2023-03-31,,press_release,https://niftyindices.com/Press_Release/ind_prs12082015.pdf,closed by ind_prs17022023_1.pdf,False
221,Nifty 500,VRLLOG,2015-09-28,2021-03-31,,press_release,https://niftyindices.com/Press_Release/ind_prs12082015.pdf,closed by ind_prs23022021.pdf,False
221,Nifty 500,PNCINFRA,2015-10-19,2025-09-30,,press_release,https://niftyindices.com/Press_Release/ind_prs18092015.pdf,closed by ind_prs22082025.pdf,False
221,Nifty 500,ARVIND,2015-12-14,2018-06-29,,press_release,https://niftyindices.com/Press_Release/ind_prs07122015.pdf,closed by ind_prs24052018.pdf,False
221,Nifty 500,GAYAPROJ,2015-12-14,2017-11-20,,press_release,https://niftyindices.com/Press_Release/ind_prs07122015.pdf,closed by ind_prs10112017.pdf,False
221,Nifty 500,SCHNEIDER,2016-01-18,2018-04-02,,press_release,https://niftyindices.com/Press_Release/ind_prs11012016.pdf,closed by ind_prs21022018.pdf,False
221,Nifty 500,GULFOILLUB,2016-04-29,2021-09-30,,press_release,https://niftyindices.com/Press_Release/ind_prs22042016.pdf,closed by ind_prs15092021.pdf,False
221,Nifty 500,SHK,2016-04-29,2020-06-26,,press_release,https://niftyindices.com/Press_Release/ind_prs22042016.pdf,closed by ind_prs10062020.pdf,False
221,Nifty 500,TVTODAY,2016-04-29,2021-03-31,,press_release,https://niftyindices.com/Press_Release/ind_prs22042016.pdf,closed by ind_prs23022021.pdf,False
221,Nifty 500,ADVENZYMES,2017-01-23,2022-09-30,,press_release,https://niftyindices.com/Press_Release/ind_prs16012017.pdf,closed by ind_prs01092022.pdf,False
221,Nifty 500,ASAHIINDIA,2017-01-23,2017-09-29,,press_release,https://niftyindices.com/Press_Release/ind_prs16012017.pdf,closed by ind_prs28082017.pdf,False
221,Nifty 500,RBLBANK,2017-01-23,,,press_release,https://niftyindices.com/Press_Release/ind_prs16012017.pdf,,False
