event_id,security_id,symbol,series,ex_date,primary_class,purpose_normalized,source_file,repair_status,parsed_amount_or_ratio,membership_status,identity_candidate_count,identity_mapping_method,treatment_reviewed_for_in_universe_event,accepted_status,accepted_evidence,previous_close,ex_date_close,calculated_price_return,application_status,application_reason,cash_effect,share_effect,entitlement_effect,calculated_total_return
CA_1ccd99a3ef81412061c4,NSE_D35374D82BA3,IDFCFIRSTB,H6,2016-02-04,BUYBACK,BUYBACK OF BONDS,corporate_actions_20160201_20160229.json,UNCHANGED,,PRE_MEMBERSHIP,0,UNIQUE_ACCEPTED_ALIAS_WITH_EX_DATE_PANEL_ID,False,,,52.1,53.45,0.025911708253358867,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_7ea921c2f66fdc092188,NSE_D35374D82BA3,IDFCFIRSTB,H5,2016-02-04,BUYBACK,PAYMENT OF INTEREST & BUYBACK AMOUNT TO BONDHOLDERS,corporate_actions_20160201_20160229.json,UNCHANGED,,PRE_MEMBERSHIP,0,UNIQUE_ACCEPTED_ALIAS_WITH_EX_DATE_PANEL_ID,False,,,52.1,53.45,0.025911708253358867,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_d68d9be194519be0bb03,NSE_812A4A064978,CGPOWER,EQ,2016-03-15,STRUCTURAL,SCHEME OF ARRANGEMENT,corporate_actions_20160301_20160331.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,0,UNIQUE_ACCEPTED_ALIAS_WITH_EX_DATE_PANEL_ID,False,,,155.3,44.0,-0.716677398583387,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_167b70c508f26f36f910,NSE_D35374D82BA3,IDFCFIRSTB,H7,2016-03-22,BUYBACK,INTEREST PAYMENT/ BUYBACK,corporate_actions_20160301_20160331.json,UNCHANGED,,PRE_MEMBERSHIP,0,UNIQUE_ACCEPTED_ALIAS_WITH_EX_DATE_PANEL_ID,False,,,47.0,46.75,-0.005319148936170248,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_e30c6ef0c3f6ac153efa,NSE_D35374D82BA3,IDFCFIRSTB,H8,2016-03-22,BUYBACK,PAYMENT OF AMT OF BUYBACK,corporate_actions_20160301_20160331.json,UNCHANGED,,PRE_MEMBERSHIP,0,UNIQUE_ACCEPTED_ALIAS_WITH_EX_DATE_PANEL_ID,False,,,47.0,46.75,-0.005319148936170248,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_2f82444835129326fbd0,NSE_EF0E9934D1DE,FEL,EQ,2016-05-11,STRUCTURAL,SCHEME OF ARRANGEMENT,corporate_actions_20160501_20160531.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,0,UNIQUE_ACCEPTED_ALIAS_WITH_EX_DATE_PANEL_ID,False,,,151.05,19.0,-0.8742138364779874,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_01b53b51cb7beb6a2915,NSE_D5AEC8D4EBC0,JINDALSAW,EQ,2016-08-25,STRUCTURAL,SCHEME OF ARRANGEMENT,corporate_actions_20160801_20160831.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,51.8,48.6,-0.06177606177606165,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_b0eba0f7b5242fea8f4c,NSE_B7616A734F2C,TCI,EQ,2016-08-26,STRUCTURAL,SCHEME OF ARRANGEMENT,corporate_actions_20160801_20160831.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,368.0,195.15,-0.4697010869565217,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_177b994cac5fe4b86839,NSE_016878F56F2B,MANDHANA,EQ,2016-09-22,STRUCTURAL,SCHEME OF DEMERGER,corporate_actions_20160901_20160930.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,121.95,42.75,-0.6494464944649447,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_7524a38c1ec62c751318,NSE_AE4994F757D1,KIOCL,EQ,2017-02-06,DIVIDEND,INTERIM DIVIDEND RE 0.11 PER SHARE,corporate_actions_20170201_20170228.json,UNCHANGED,0.11,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,,,,RETURN_UNAVAILABLE_EXPLICIT,MARKET_OR_PREVIOUS_SESSION_UNAVAILABLE,0.11,1.0,0.0,
CA_7ec71406640cdb5cfb4f,NSE_7F1FE9599769,SINTEX,EQ,2017-05-25,STRUCTURAL,SCHEME OF ARRANGEMENT,corporate_actions_20170501_20170531.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,104.1,25.85,-0.7516810758885687,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_8ade75260802ef97916a,NSE_E7891F352261,CGCL,EQ,2017-07-05,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND - RE 0..30 PER SHARE,corporate_actions_20170701_20170731.json,UNCHANGED,,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,59.2,59.3,0.0016891891891890332,RETURN_UNAVAILABLE_EXPLICIT,ORDINARY_ACTION_PARSE_UNVERIFIED,0.0,1.0,0.0,
CA_9712390351bb6336e11a,NSE_951F0DE091F9,GRASIM,EQ,2017-07-19,STRUCTURAL,SCHEME OF ARRANGEMENT,corporate_actions_20170701_20170731.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,1307.8,1050.0,-0.1971249426517816,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_253391c466422f1c9423,NSE_2B12B6998928,RELCAPITAL,EQ,2017-09-05,STRUCTURAL,SCHEME OF ARRANGEMENT,corporate_actions_20170901_20170930.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,818.8,750.45,-0.08347581827063988,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_4f7a48e1d73308995871,NSE_2D9667E60569,POLYMED,EQ,2017-09-20,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND - RE 0.50 PER SHARE,corporate_actions_20170901_20170930.json,UNCHANGED,0.5,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,220.55,223.7,0.014282475629108893,RETURN_UNAVAILABLE_EXPLICIT,POSSIBLE_DUPLICATE_ECONOMIC_RECORD,0.5,1.0,0.0,
CA_e2fa7d92a3245c9d524c,NSE_2D9667E60569,POLYMED,EQ,2017-09-20,DIVIDEND,DIVIDEND- RE 0.50 PER SHARE,corporate_actions_20170901_20170930.json,UNCHANGED,0.5,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,220.55,223.7,0.014282475629108893,RETURN_UNAVAILABLE_EXPLICIT,POSSIBLE_DUPLICATE_ECONOMIC_RECORD,0.5,1.0,0.0,
CA_d4350a4891573655ee29,NSE_F96D3907BEE7,IIFL,EQ,2017-10-17,STRUCTURAL,SCHEME OF ARRANGEMENT,corporate_actions_20171001_20171031.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,615.45,610.8,-0.0075554472337315826,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_73f2fd7856e2a8f125ac,NSE_E987DDA51421,FRETAIL,EQ,2017-11-29,STRUCTURAL,SCHEME OF ARRANGEMENT,corporate_actions_20171101_20171130.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,565.9,573.2,0.012899805619367433,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_d3492438c93851dd325f,NSE_E8494F35C12B,MAYURUNIQ,EQ,2017-11-29,BUYBACK,BUYBACK,corporate_actions_20171101_20171130.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,459.65,456.05,-0.007832046122049352,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_d57220646c03c3887b9c,NSE_E8494F35C12B,MAYURUNIQ,EQ,2017-11-29,DIVIDEND,INTERIM DIVIDEND - RE 0.25 PER SHARE,corporate_actions_20171101_20171130.json,UNCHANGED,0.25,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,459.65,456.05,-0.007832046122049352,RETURN_UNAVAILABLE_EXPLICIT,COINCIDENT_UNRESOLVED_ACTION,0.25,1.0,0.0,
CA_46835534ce0015bfe89f,NSE_7CDA5DAD8C0C,LOVABLE,EQ,2017-12-07,BUYBACK,BUYBACK,corporate_actions_20171201_20171231.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,238.4,235.9,-0.010486577181208045,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_eed9a7fc545d17d328b3,NSE_7A24E610012A,SWARAJENG,EQ,2018-01-11,BUYBACK,BUYBACK,corporate_actions_20180101_20180131.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,2151.05,2088.4,-0.0291253108946794,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_97dcc52d47ab7bf189d9,NSE_6B14B0471978,AARTIDRUGS,EQ,2018-01-18,BUYBACK,BUYBACK,corporate_actions_20180101_20180131.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,740.3,715.95,-0.0328920707821152,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_26c975868bc50d05ca8c,NSE_1EDC5AB6BDE5,GAYAPROJ,EQ,2018-01-30,STRUCTURAL,SCHEME OF ARRANGEMENT,corporate_actions_20180101_20180131.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,217.3,210.0,-0.03359410952600095,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_05d4bfc29668bda65981,NSE_D33E443DE34A,SUNDARMFIN,EQ,2018-02-01,STRUCTURAL,SCHEME OF ARRANGEMENT,corporate_actions_20180201_20180228.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,1882.2,1713.95,-0.08939007544362976,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_e8ab3b19871a658e8ec8,NSE_C9C5A501D2C2,ALEMBICLTD,EQ,2018-03-22,BUYBACK,BUYBACK,corporate_actions_20180301_20180331.json,UNCHANGED,,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,59.25,55.95,-0.05569620253164553,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_09d4133ad6ad9024fa83,NSE_42CD50DCCBD6,ADANIENT,EQ,2018-04-05,STRUCTURAL,SCHEME OF ARRANGEMENT,corporate_actions_20180401_20180430.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,151.45,147.85,-0.02377022119511385,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_df384ef3fc428b287dca,NSE_72AFBEE07E5D,STAR,EQ,2018-04-06,STRUCTURAL,SCHEME OF ARRANGEMENT,corporate_actions_20180401_20180430.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,653.55,663.8,0.015683574324841354,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_97597e60defd554b8321,NSE_AE2862139B09,WHEELS,EQ,2018-08-08,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND- RS 9 PER SHARE,corporate_actions_20180801_20180831.json,UNCHANGED,9.0,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,2322.0,1144.3,-0.507192075796727,RETURN_UNAVAILABLE_EXPLICIT,MULTIPLE_ACTION_UNITS_UNVERIFIED,9.0,1.0,0.0,
CA_3e43c1d1d32f3e1a447e,NSE_AE2862139B09,WHEELS,EQ,2018-08-08,BONUS,BONUS 1:1,corporate_actions_20180801_20180831.json,UNCHANGED,1.0:1.0,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,2322.0,1144.3,-0.507192075796727,RETURN_UNAVAILABLE_EXPLICIT,MULTIPLE_ACTION_UNITS_UNVERIFIED,0.0,2.0,0.0,
CA_a4d21420673221a0b482,,MONNETISPA,EQ,2018-08-29,CAPITAL_REDUCTION,CAPITAL REDUCTION RS 10 TO RS 3.30 / CONSOLIDATION RS 3.30 TO RS.10,corporate_actions_20180801_20180831.json,UNCHANGED,,POSSIBLE_MEMBER_IDENTITY_UNRESOLVED,0,UNRESOLVED,False,,,,,,RETURN_UNAVAILABLE_EXPLICIT,POSSIBLE_MEMBER_IDENTITY_UNRESOLVED,0.0,1.0,0.0,
CA_3c6a72f243fcf95ad54a,NSE_851A827BCF83,NAVNETEDUL,EQ,2018-08-30,BUYBACK,BUYBACK,corporate_actions_20180801_20180831.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,137.0,137.3,0.0021897810218978186,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_d6eecab7f0888fc406f6,NSE_42CD50DCCBD6,ADANIENT,EQ,2018-09-06,STRUCTURAL,SCHEME OF ARRANGEMENT,corporate_actions_20180901_20180930.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,210.95,163.7,-0.2239867267124911,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_a547b59a77462e2625dd,NSE_F10717A1FD65,COX&KINGS,EQ,2018-10-25,STRUCTURAL,SCHEME OF DEMERGER,corporate_actions_20181001_20181031.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,196.7,181.1,-0.07930859176410776,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_78c8a95e2472b7c4caa7,NSE_9FB7052822E7,CESC,EQ,2018-10-30,STRUCTURAL,COMPOSITE SCHEME OF ARRANGEMENT,corporate_actions_20181001_20181031.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,864.0,713.65,-0.17401620370370374,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_976da4b23cd71b346dab,NSE_C60D64EC58FE,ARVIND,EQ,2018-11-28,STRUCTURAL,DEMERGER,corporate_actions_20181101_20181130.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,311.05,108.6,-0.6508599903552483,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_9e4a3e84724b4ddd5a30,NSE_64BF9F3DBA41,BSOFT,EQ,2019-01-24,STRUCTURAL,COMPOSITE SCHEME OF ARRANGEMENT,corporate_actions_20190101_20190131.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,0,UNIQUE_ACCEPTED_ALIAS_WITH_EX_DATE_PANEL_ID,False,,,216.65,128.95,-0.40480036925917384,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_992b9adde6b0f3d8191c,NSE_6B14B0471978,AARTIDRUGS,EQ,2019-03-28,BUYBACK,BUYBACK,corporate_actions_20190301_20190331.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,662.3,648.15,-0.021364940359353768,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_4a05cf701a78abe65dc6,NSE_D5ACCFD1139D,HTMEDIA,EQ,2019-04-09,STRUCTURAL,DEMERGER,corporate_actions_20190401_20190430.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,47.45,40.4,-0.14857744994731303,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_e1b79649b7b784d97751,NSE_400E6C0FE473,PRAKASH,EQ,2019-04-23,STRUCTURAL,DEMERGER,corporate_actions_20190401_20190430.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,88.45,78.55,-0.11192764273600908,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_bc661c41f226f8cadf0f,NSE_F96D3907BEE7,IIFL,EQ,2019-05-30,STRUCTURAL,SCHEME OF ARRANGEMENT,corporate_actions_20190501_20190531.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,417.45,199.5,-0.522098454904779,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_9a4d1bf3110042d82bf8,NSE_C5E1346C906E,TRIVENI,EQ,2019-06-18,BUYBACK,BUYBACK,corporate_actions_20190601_20190630.json,UNCHANGED,,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,73.55,67.4,-0.08361658735554034,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_f37bb4a3e8a796f6e39c,NSE_418B7FB30526,TATASTLLP,EQ,2019-06-24,RIGHTS,RIGHTS 15:7@ PREMIUM RS 490 PER SHARE,corporate_actions_20190601_20190630.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,0,UNIQUE_ACCEPTED_ALIAS_WITH_EX_DATE_PANEL_ID,False,,,636.7,548.9,-0.13789853934348995,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_7c4b422d9b821ca69ce7,NSE_81E1BA306A07,AARTIIND,EQ,2019-07-03,STRUCTURAL,SCHEME OF DEMERGER,corporate_actions_20190701_20190731.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,1801.25,1753.7,-0.02639833448993756,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_3b571433b0b8d5f3cd54,NSE_9BE1DE6AAF18,TTML,EQ,2019-07-11,STRUCTURAL,DE-MERGER,corporate_actions_20190701_20190731.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,4.05,4.0,-0.012345679012345623,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_4d415ee45237ea9628fd,NSE_E33BF28052EC,GREENPLY,EQ,2019-07-12,STRUCTURAL,DEMERGER,corporate_actions_20190701_20190731.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,168.45,158.65,-0.05817750074205985,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_cf1d08cc46707417d90d,NSE_6835A4E7227D,GFLLIMITED,EQ,2019-08-06,STRUCTURAL,DEMERGER,corporate_actions_20190801_20190831.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,880.85,95.95,-0.8910711244820344,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_b76299de65382d4aef6e,NSE_CBDF2B22A73F,AGI,EQ,2019-08-19,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE,corporate_actions_20190801_20190831.json,UNCHANGED,3.0,OUTSIDE_MEMBERSHIP,0,UNIQUE_ACCEPTED_ALIAS_WITH_EX_DATE_PANEL_ID,False,,,234.85,61.75,-0.7370662124760485,RETURN_UNAVAILABLE_EXPLICIT,COINCIDENT_UNRESOLVED_ACTION,3.0,1.0,0.0,
CA_77dbd1a3b983e1b3bddf,NSE_CBDF2B22A73F,AGI,EQ,2019-08-19,STRUCTURAL,DEMERGER,corporate_actions_20190801_20190831.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,0,UNIQUE_ACCEPTED_ALIAS_WITH_EX_DATE_PANEL_ID,False,,,234.85,61.75,-0.7370662124760485,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_52dafdfb28d9f35d7326,NSE_444C594AB9B7,BRITANNIA,EQ,2019-08-22,DEBENTURE_ENTITLEMENT,SCHEME OF ARANGEMENT- BONUS - 1 DEBENTURE FOR 1 EQUITY SHARE HELD,corporate_actions_20190801_20190831.json,RECLASSIFIED,,IN_MEMBERSHIP,1,ACCEPTED_TREATMENT,True,UNRESOLVED_STRUCTURAL_EVENT,LOCAL_NSE_CA_API:corporate_actions_20190801_20190831.json;BRITANNIA_IM_2019;BRITANNIA_ALLOTMENT_2019_08_28;BRITANNIA_AR_2021_22_2019_EVENT;FIMMDA_VALUATION_CIRCULAR_2012,2384.5,2440.75,0.02358985112182843,RETURN_UNAVAILABLE_EXPLICIT,ACCEPTED_STRICT_RETURN_EXCEPTION,0.0,1.0,0.0,
CA_017f38c6fc975dae27c2,NSE_C9C5A501D2C2,ALEMBICLTD,EQ,2019-08-26,STRUCTURAL,DEMERGER,corporate_actions_20190801_20190831.json,UNCHANGED,,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,50.35,38.95,-0.2264150943396226,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_af6d5a9e2ca05613d874,NSE_7F8B1EBDE62B,PATELENG,EQ,2019-09-17,RIGHTS,RIGHTS 7:5 @ PREMIUM RS 8/- PER SHARE,corporate_actions_20190901_20190930.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,15.2,12.15,-0.20065789473684204,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_4c8e2f9282e35bca8325,NSE_C941893EE311,TATACOMM,EQ,2019-09-17,STRUCTURAL,DEMERGER,corporate_actions_20190901_20190930.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,426.8,278.25,-0.3480552952202437,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_d9bc97fec23e0417a87b,NSE_63EB9280D90F,TEXRAIL,EQ,2019-09-24,RIGHTS,RIGHTS 19:100 @ PREMIUM RS 45.70/-,corporate_actions_20190901_20190930.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,49.4,49.8,0.00809716599190291,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_3ac740cfdd061acec801,NSE_9AE82A200CBD,NIITLTD,EQ,2019-10-17,BUYBACK,BUYBACK,corporate_actions_20191001_20191031.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,87.0,78.05,-0.1028735632183908,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_d04252a952e6874f0431,NSE_AA256B638694,THOMASCOOK,EQ,2019-12-05,STRUCTURAL,DEMERGER,corporate_actions_20191201_20191231.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,149.5,66.45,-0.5555183946488294,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_93e91333c57773c4c322,NSE_FE37750EBD83,ABB,EQ,2019-12-20,STRUCTURAL,DEMERGER,corporate_actions_20191201_20191231.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,1476.0,1262.0,-0.1449864498644986,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_7b5d64c8446ba2bca221,NSE_4723627B4BA6,KESORAMIND,EQ,2019-12-24,STRUCTURAL,DEMERGER,corporate_actions_20191201_20191231.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,57.65,53.6,-0.07025151777970506,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_338e56e977a8f1127065,NSE_3E5680388E4E,JINDALPOLY,EQ,2019-12-30,STRUCTURAL,DEMERGER,corporate_actions_20191201_20191231.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,234.85,223.25,-0.0493932297210985,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_7563b3352a583300b0c8,NSE_3BC23EE3CDD9,SUVEN,EQ,2020-01-21,STRUCTURAL,DEMERGER,corporate_actions_20200101_20200131.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,301.45,15.95,-0.9470890694974291,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_8e27f66d24b7cf8de174,NSE_D84D9BBEAF23,BORORENEW,EQ,2020-03-06,STRUCTURAL,DEMERGER,corporate_actions_20200301_20200331.json,UNCHANGED,,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,188.8,49.85,-0.7359639830508475,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_e208bfc086b777a7c88c,NSE_680430C14CBF,GDL,EQ,2020-07-23,RIGHTS,RIGHTS 4:27 @ PREMIUM RS 62/-,corporate_actions_20200701_20200731.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,91.4,87.05,-0.04759299781181625,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_5e489cbcf5d7b74ce786,NSE_F5B3E0E44D10,PRIVISCL,EQ,2020-08-21,STRUCTURAL,DEMERGER,corporate_actions_20200801_20200831.json,UNCHANGED,,PRE_MEMBERSHIP,0,UNIQUE_ACCEPTED_ALIAS_WITH_EX_DATE_PANEL_ID,False,,,684.8,553.35,-0.1919538551401868,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_ea929a66f79614cdae4b,NSE_C5E1346C906E,TRIVENI,EQ,2020-08-27,BUYBACK,BUYBACK,corporate_actions_20200801_20200831.json,UNCHANGED,,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,78.15,75.85,-0.02943058221369177,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
