event_id,security_id,symbol,event_date,event_type,event_description,formation_date,holding_month,is_scored,eligible_count,winner_count,current_weakest_winner_score,current_weakest_winner_id,current_strongest_nonwinner_score,current_strongest_nonwinner_id,winner_count_with_one_candidate,winner_count_with_all_concurrent,concurrent_uncertain_candidates,possible_count_change,individual_boundary_score,individual_boundary_id,individual_equality_selects_candidate,best_case_boundary_score,best_case_boundary_id,best_case_equality_selects_candidate,worst_case_boundary_score,worst_case_boundary_id,worst_case_equality_selects_candidate,other_ten_months_gross,price_only_month_return_diagnostic,month_return_to_current_cutoff,month_return_to_single_candidate_cutoff,month_return_below_this_is_definitely_out,month_return_above_this_is_definitely_in,additional_month_return_to_single_candidate_cutoff,additional_month_return_below_this_is_definitely_out,additional_month_return_above_this_is_definitely_in,accepted_additional_return_lower_bound,accepted_additional_return_upper_bound,materiality_class,needs_further_research,hypothetical_momentum,hypothetical_rank
CA_73d0e9f8b8e4a8fdb881,NSE_DCA00C31EBFD,BALKRISIND,2015-03-24,STRUCTURAL,SCHEME OF ARRANGEMENT,2016-02-29,2016-03,True,492,50,0.35569352350845973,NSE_B0B59A3FBF07,0.34951456310679574,NSE_50ECD2EB14F1,50,50,2,False,0.35569352350845973,NSE_B0B59A3FBF07,False,0.35569352350845973,NSE_B0B59A3FBF07,False,0.3568345126196668,NSE_509E811DE5D8,False,0.9407507246293839,0.08283283283283249,0.4410762468905307,0.4410762468905307,0.4410762468905307,0.4422890964598538,0.3582434140576982,0.3582434140576982,0.3594562636270213,,,CANNOT_BOUND,True,,
CA_ee115bb800808115f870,NSE_C60D64EC58FE,ARVIND,2015-05-28,STRUCTURAL,SCHEME OF ARRANGEMENT,2015-12-31,2016-01,True,492,50,0.47156594215182634,NSE_984031314A32,0.46814647950329435,NSE_D8BF1C07E0AE,50,50,2,False,0.47156594215182634,NSE_984031314A32,False,0.47156594215182634,NSE_984031314A32,False,0.4761904761904765,NSE_F6C28C2DB744,True,1.2058272101389371,-0.06296733569460844,0.22037878211611295,0.22037878211611295,0.22037878211611295,0.22421393693743874,0.2833461178107214,0.2833461178107214,0.2871812726320472,,,CANNOT_BOUND,True,,
CA_ee115bb800808115f870,NSE_C60D64EC58FE,ARVIND,2015-05-28,STRUCTURAL,SCHEME OF ARRANGEMENT,2016-01-29,2016-02,True,493,50,0.4534193784609102,NSE_E9CD94ECB13B,0.44216312403401026,NSE_AE25FA292E6D,50,50,2,False,0.4534193784609102,NSE_E9CD94ECB13B,True,0.4534193784609102,NSE_E9CD94ECB13B,True,0.4663205692679053,NSE_305BA34187E0,False,1.3252331913943656,-0.06296733569460844,0.09672726875461923,0.09672726875461923,0.09672726875461923,0.1064623032306431,0.15969460444922767,0.15969460444922767,0.16942963892525154,,,CANNOT_BOUND,True,,
CA_ee115bb800808115f870,NSE_C60D64EC58FE,ARVIND,2015-05-28,STRUCTURAL,SCHEME OF ARRANGEMENT,2016-02-29,2016-03,True,492,50,0.35569352350845973,NSE_B0B59A3FBF07,0.34951456310679574,NSE_50ECD2EB14F1,50,50,2,False,0.35569352350845973,NSE_B0B59A3FBF07,False,0.35569352350845973,NSE_B0B59A3FBF07,False,0.3568345126196668,NSE_509E811DE5D8,False,1.1448158835216937,-0.06296733569460844,0.18420223113786838,0.18420223113786838,0.18420223113786838,0.18519888844113463,0.24716956683247682,0.24716956683247682,0.24816622413574307,,,CANNOT_BOUND,True,,
CA_ee115bb800808115f870,NSE_C60D64EC58FE,ARVIND,2015-05-28,STRUCTURAL,SCHEME OF ARRANGEMENT,2016-03-31,2016-04,True,493,50,0.20360488117730702,NSE_5A7F81BD0EAE,0.1954493430746127,NSE_F0C8DB46A2B5,50,50,1,False,0.20360488117730702,NSE_5A7F81BD0EAE,False,0.20360488117730702,NSE_5A7F81BD0EAE,False,0.20360488117730702,NSE_5A7F81BD0EAE,False,0.9809438811095942,-0.06296733569460844,0.22698648144463673,0.22698648144463673,0.22698648144463673,0.22698648144463673,0.2899538171392452,0.2899538171392452,0.2899538171392452,,,CANNOT_BOUND,True,,
CA_ee115bb800808115f870,NSE_C60D64EC58FE,ARVIND,2015-05-28,STRUCTURAL,SCHEME OF ARRANGEMENT,2016-04-29,2016-05,True,490,49,0.3641163113901349,NSE_DAE0D0015DDC,0.35752461733725704,NSE_984031314A32,50,50,2,True,0.35752461733725704,NSE_984031314A32,False,0.35752461733725704,NSE_984031314A32,False,0.3641163113901349,NSE_DAE0D0015DDC,True,1.1571798418968458,-0.06296733569460844,0.17882827024888326,0.17313192659146814,0.17313192659146814,0.17882827024888326,0.23609926228607658,0.23609926228607658,0.2417956059434917,,,CANNOT_BOUND,True,,
CA_8d241ef7b6f51f1aae85,NSE_42CD50DCCBD6,ADANIENT,2015-06-03,STRUCTURAL,SCHEME OF ARRANGEMENT,2016-04-29,2016-05,True,490,49,0.3641163113901349,NSE_DAE0D0015DDC,0.35752461733725704,NSE_984031314A32,50,50,2,True,0.35752461733725704,NSE_984031314A32,True,0.35752461733725704,NSE_984031314A32,True,0.3641163113901349,NSE_DAE0D0015DDC,True,0.8697245169970776,-0.871371938269857,0.568446427266484,0.5608673675480835,0.5608673675480835,0.568446427266484,1.4322393058179406,1.4322393058179406,1.439818365536341,,,CANNOT_BOUND,True,,
CA_8d241ef7b6f51f1aae85,NSE_42CD50DCCBD6,ADANIENT,2015-06-03,STRUCTURAL,SCHEME OF ARRANGEMENT,2016-05-31,2016-06,True,492,50,0.4075177718347758,NSE_DB429E3D7562,0.4043747441302581,NSE_5E4B839E941A,50,50,1,False,0.4075177718347758,NSE_DB429E3D7562,True,0.4075177718347758,NSE_DB429E3D7562,True,0.4075177718347758,NSE_DB429E3D7562,True,0.9753129491077125,-0.871371938269857,0.4431447599690703,0.4431447599690703,0.4431447599690703,0.4431447599690703,1.3145166982389274,1.3145166982389274,1.3145166982389274,,,CANNOT_BOUND,True,,
CA_9a44748e33a9e6bfc8f7,NSE_1671B749B56F,IDFC,2015-10-01,STRUCTURAL,DEMERGER,2016-09-30,2016-10,True,487,49,0.7150043115837905,NSE_A8C2AF338260,0.6927344542775513,NSE_FA96276A2517,49,50,4,True,0.7150043115837905,NSE_A8C2AF338260,True,0.6927344542775513,NSE_FA96276A2517,True,0.7228501101271472,NSE_C653EAD813FF,True,1.0739167374681389,-0.5827720666430347,0.5969620844415524,0.5969620844415524,0.5762250416809167,0.6042678636231433,1.1797341510845871,1.1589971083239514,1.187039930266178,,,CANNOT_BOUND,True,,
CA_826bb50a86696de32912,NSE_D9A959B5F435,ABIRLANUVO,2016-01-20,STRUCTURAL,SCHEME OF ARRANGEMENT,2016-09-30,2016-10,True,487,49,0.7150043115837905,NSE_A8C2AF338260,0.6927344542775513,NSE_FA96276A2517,49,50,4,True,0.7150043115837905,NSE_A8C2AF338260,False,0.6927344542775513,NSE_FA96276A2517,True,0.7228501101271472,NSE_C653EAD813FF,False,1.5980179856462589,-0.597005283436772,0.0732071397120233,0.0732071397120233,0.059271215644664865,0.07811684574401379,0.6702124231487953,0.6562764990814368,0.6751221291807857,,,CANNOT_BOUND,True,,
CA_826bb50a86696de32912,NSE_D9A959B5F435,ABIRLANUVO,2016-01-20,STRUCTURAL,SCHEME OF ARRANGEMENT,2016-10-30,2016-11,True,488,49,0.5647808115427781,NSE_46FD1DEB761F,0.5637429390347424,NSE_DCA00C31EBFD,49,50,3,True,0.5647808115427781,NSE_46FD1DEB761F,False,0.5637429390347424,NSE_DCA00C31EBFD,True,0.5780821917808223,NSE_27112CDD1653,False,1.6455717265656946,-0.597005283436772,-0.04909595474852191,-0.04909595474852191,-0.04972666108072288,-0.041012818642504834,0.54790932868825,0.5472786223560491,0.5559924647942671,,,CANNOT_BOUND,True,,
CA_826bb50a86696de32912,NSE_D9A959B5F435,ABIRLANUVO,2016-01-20,STRUCTURAL,SCHEME OF ARRANGEMENT,2016-11-30,2016-12,True,490,49,0.6419706269107,NSE_1B08C46FE83D,0.6380217483362471,NSE_EC24712264F2,50,50,3,True,0.6380217483362471,NSE_EC24712264F2,True,0.6380217483362471,NSE_EC24712264F2,True,0.643567089751035,NSE_3F39E4C95613,False,1.6412839435970024,-0.597005283436772,0.00041838178968145456,-0.001987587384548406,-0.001987587384548406,0.0013910732283342053,0.5950176960522235,0.5950176960522235,0.5983963566651062,,,CANNOT_BOUND,True,,
CA_826bb50a86696de32912,NSE_D9A959B5F435,ABIRLANUVO,2016-01-20,STRUCTURAL,SCHEME OF ARRANGEMENT,2016-12-30,2017-01,True,492,50,0.49324932478346994,NSE_655E7477BB5E,0.48181544935377096,NSE_276B655CD1C9,50,50,3,False,0.49324932478346994,NSE_655E7477BB5E,False,0.49324932478346994,NSE_655E7477BB5E,False,0.5000723244121192,NSE_F25DF5546A52,True,1.4546390570003258,-0.597005283436772,0.02654285102365117,0.02654285102365117,0.02654285102365117,0.031233361426086903,0.6235481344604231,0.6235481344604231,0.6282386448628589,,,CANNOT_BOUND,True,,
CA_1ef6e0f15339c33531c0,NSE_98CBA18954BD,MFSL,2016-01-27,STRUCTURAL,SCHEME OF ARRANGEMENT,2016-09-30,2016-10,True,487,49,0.7150043115837905,NSE_A8C2AF338260,0.6927344542775513,NSE_FA96276A2517,49,50,4,True,0.7150043115837905,NSE_A8C2AF338260,True,0.6927344542775513,NSE_FA96276A2517,True,0.7228501101271472,NSE_C653EAD813FF,True,1.5782896406907598,-0.2799763733018311,0.08662204158749698,0.08662204158749698,0.07251192090236569,0.09159311808770321,0.3665984148893281,0.3524882942041968,0.3715694913895343,,,CANNOT_BOUND,True,,
CA_1ef6e0f15339c33531c0,NSE_98CBA18954BD,MFSL,2016-01-27,STRUCTURAL,SCHEME OF ARRANGEMENT,2016-10-30,2016-11,True,488,49,0.5647808115427781,NSE_46FD1DEB761F,0.5637429390347424,NSE_DCA00C31EBFD,49,50,3,True,0.5647808115427781,NSE_46FD1DEB761F,False,0.5637429390347424,NSE_DCA00C31EBFD,True,0.5780821917808223,NSE_27112CDD1653,False,1.4671658253211204,-0.2799763733018311,0.06653302887578683,0.06653302887578683,0.06582562928255498,0.07559906627147983,0.34650940217761794,0.3458020025843861,0.35557543957331095,,,CANNOT_BOUND,True,,
CA_1ef6e0f15339c33531c0,NSE_98CBA18954BD,MFSL,2016-01-27,STRUCTURAL,SCHEME OF ARRANGEMENT,2016-11-30,2016-12,True,490,49,0.6419706269107,NSE_1B08C46FE83D,0.6380217483362471,NSE_EC24712264F2,50,50,3,True,0.6380217483362471,NSE_EC24712264F2,True,0.6380217483362471,NSE_EC24712264F2,True,0.643567089751035,NSE_3F39E4C95613,False,1.4868231082879242,-0.2799763733018311,0.10434833690567813,0.10169242003672396,0.10169242003672396,0.10542207784462088,0.3816687933385551,0.3816687933385551,0.385398451146452,,,CANNOT_BOUND,True,,
CA_1ef6e0f15339c33531c0,NSE_98CBA18954BD,MFSL,2016-01-27,STRUCTURAL,SCHEME OF ARRANGEMENT,2016-12-30,2017-01,True,492,50,0.49324932478346994,NSE_655E7477BB5E,0.48181544935377096,NSE_276B655CD1C9,50,50,3,False,0.49324932478346994,NSE_655E7477BB5E,False,0.49324932478346994,NSE_655E7477BB5E,False,0.5000723244121192,NSE_F25DF5546A52,True,1.4649608363782676,-0.2799763733018311,0.01931006461246998,0.01931006461246998,0.01931006461246998,0.023967526750172885,0.2992864379143011,0.2992864379143011,0.303943900052004,,,CANNOT_BOUND,True,,
CA_d68d9be194519be0bb03,NSE_812A4A064978,CGPOWER,2016-03-15,STRUCTURAL,SCHEME OF ARRANGEMENT,2016-09-30,2016-10,True,487,49,0.7150043115837905,NSE_A8C2AF338260,0.6927344542775513,NSE_FA96276A2517,49,50,4,True,0.7150043115837905,NSE_A8C2AF338260,True,0.6927344542775513,NSE_FA96276A2517,True,0.7228501101271472,NSE_C653EAD813FF,True,1.2972655108490918,-0.6239414934565051,0.32201488225897457,0.32201488225897457,0.30484811329765127,0.3280628334900386,0.9459563757154796,0.9287896067541563,0.9520043269465437,,,CANNOT_BOUND,True,,
CA_d68d9be194519be0bb03,NSE_812A4A064978,CGPOWER,2016-03-15,STRUCTURAL,SCHEME OF ARRANGEMENT,2016-10-30,2016-11,True,488,49,0.5647808115427781,NSE_46FD1DEB761F,0.5637429390347424,NSE_DCA00C31EBFD,49,50,3,True,0.5647808115427781,NSE_46FD1DEB761F,False,0.5637429390347424,NSE_DCA00C31EBFD,True,0.5780821917808223,NSE_27112CDD1653,False,1.1469540818127275,-0.6239414934565051,0.36429246502151824,0.36429246502151824,0.3633875704625351,0.37588959907332065,0.9882339584780233,0.9873290639190402,0.9998310925298257,,,CANNOT_BOUND,True,,
CA_d68d9be194519be0bb03,NSE_812A4A064978,CGPOWER,2016-03-15,STRUCTURAL,SCHEME OF ARRANGEMENT,2016-11-30,2016-12,True,490,49,0.6419706269107,NSE_1B08C46FE83D,0.6380217483362471,NSE_EC24712264F2,50,50,3,True,0.6380217483362471,NSE_EC24712264F2,True,0.6380217483362471,NSE_EC24712264F2,True,0.643567089751035,NSE_3F39E4C95613,False,1.0569077902464499,-0.6239414934565051,0.5535609085895989,0.5498246521149144,0.5498246521149144,0.5550714120176821,1.1737661455714195,1.1737661455714195,1.1790129054741871,,,CANNOT_BOUND,True,,
CA_d68d9be194519be0bb03,NSE_812A4A064978,CGPOWER,2016-03-15,STRUCTURAL,SCHEME OF ARRANGEMENT,2016-12-30,2017-01,True,492,50,0.49324932478346994,NSE_655E7477BB5E,0.48181544935377096,NSE_276B655CD1C9,50,50,3,False,0.49324932478346994,NSE_655E7477BB5E,False,0.49324932478346994,NSE_655E7477BB5E,False,0.5000723244121192,NSE_F25DF5546A52,True,1.0691969924651918,-0.6239414934565051,0.396608235251918,0.396608235251918,0.396608235251918,0.4029896595139877,1.020549728708423,1.020549728708423,1.0269311529704928,,,CANNOT_BOUND,True,,
CA_d68d9be194519be0bb03,NSE_812A4A064978,CGPOWER,2016-03-15,STRUCTURAL,SCHEME OF ARRANGEMENT,2017-01-31,2017-02,True,492,50,0.5257234726688111,NSE_297F6BD649A1,0.5240464344941971,NSE_F7FF721279AE,50,50,1,False,0.5257234726688111,NSE_297F6BD649A1,False,0.5257234726688111,NSE_297F6BD649A1,False,0.5257234726688111,NSE_297F6BD649A1,False,0.9197330374644836,-0.6239414934565051,0.658876446229353,0.658876446229353,0.658876446229353,0.658876446229353,1.282817939685858,1.282817939685858,1.282817939685858,,,CANNOT_BOUND,True,,
CA_d68d9be194519be0bb03,NSE_812A4A064978,CGPOWER,2016-03-15,STRUCTURAL,SCHEME OF ARRANGEMENT,2017-02-28,2017-03,True,492,50,0.909154929577465,NSE_B773408C322B,0.9078510239106286,NSE_77D3BA4F489C,50,50,1,False,0.909154929577465,NSE_B773408C322B,True,0.909154929577465,NSE_B773408C322B,True,0.909154929577465,NSE_B773408C322B,True,1.3162743091095197,-0.6239414934565051,0.4504233018640609,0.4504233018640609,0.4504233018640609,0.4504233018640609,1.074364795320566,1.074364795320566,1.074364795320566,,,CANNOT_BOUND,True,,
CA_9712390351bb6336e11a,NSE_951F0DE091F9,GRASIM,2017-07-19,STRUCTURAL,SCHEME OF ARRANGEMENT,2018-04-30,2018-05,True,478,48,0.5718211487080171,NSE_852A23390A56,0.5705255987167015,NSE_72140149E6B1,48,49,3,True,0.5718211487080171,NSE_852A23390A56,False,0.5705255987167015,NSE_72140149E6B1,False,0.5735248551215508,NSE_50BAFA3326BE,False,1.06072306636126,-0.13835439980677922,0.4818393212660541,0.4818393212660541,0.48061793744552506,0.4834454958346701,0.6201937210728333,0.6189723372523043,0.6217998956414493,,,CANNOT_BOUND,True,,
CA_9712390351bb6336e11a,NSE_951F0DE091F9,GRASIM,2017-07-19,STRUCTURAL,SCHEME OF ARRANGEMENT,2018-05-31,2018-06,True,479,48,0.7605087424172952,NSE_469BDD916F8C,0.741134994680485,NSE_DCA00C31EBFD,48,49,3,True,0.7605087424172952,NSE_469BDD916F8C,False,0.741134994680485,NSE_DCA00C31EBFD,True,0.762808579006806,NSE_48390A9F12CC,False,1.103923130344762,-0.13835439980677922,0.594774757430327,0.594774757430327,0.5772248509157678,0.5968580878056879,0.7331291572371063,0.715579250722547,0.7352124876124672,,,CANNOT_BOUND,True,,
CA_9712390351bb6336e11a,NSE_951F0DE091F9,GRASIM,2017-07-19,STRUCTURAL,SCHEME OF ARRANGEMENT,2018-06-29,2018-07,True,479,48,0.6220079095261248,NSE_276B655CD1C9,0.620150132033114,NSE_814CFF18D3B4,48,49,4,True,0.6220079095261248,NSE_276B655CD1C9,False,0.620150132033114,NSE_814CFF18D3B4,False,0.6369437433182465,NSE_E1969513A040,True,0.9759659292246357,-0.13835439980677922,0.6619513662887215,0.6619513662887215,0.6600478392931768,0.6772550089107416,0.8003057660955007,0.798402239099956,0.8156094087175209,,,CANNOT_BOUND,True,,
CA_253391c466422f1c9423,NSE_2B12B6998928,RELCAPITAL,2017-09-05,STRUCTURAL,SCHEME OF ARRANGEMENT,2018-02-28,2018-03,True,493,50,0.8199699005064391,NSE_8D712C1A2B42,0.8129991134436283,NSE_D448CCCD5389,50,50,1,False,0.8199699005064391,NSE_8D712C1A2B42,True,0.8199699005064391,NSE_8D712C1A2B42,True,0.8199699005064391,NSE_8D712C1A2B42,True,1.2657265105525506,-0.2616778447880993,0.4378855821799408,0.4378855821799408,0.4378855821799408,0.4378855821799408,0.6995634269680401,0.6995634269680401,0.6995634269680401,,,CANNOT_BOUND,True,,
CA_253391c466422f1c9423,NSE_2B12B6998928,RELCAPITAL,2017-09-05,STRUCTURAL,SCHEME OF ARRANGEMENT,2018-03-28,2018-04,True,493,50,0.6754012020191971,NSE_2E60454DAC8D,0.6744638124087186,NSE_D5AEC8D4EBC0,50,50,1,False,0.6754012020191971,NSE_2E60454DAC8D,True,0.6754012020191971,NSE_2E60454DAC8D,True,0.6754012020191971,NSE_2E60454DAC8D,True,1.0550822641563857,-0.2616778447880993,0.5879341914242118,0.5879341914242118,0.5879341914242118,0.5879341914242118,0.8496120362123111,0.8496120362123111,0.8496120362123111,,,CANNOT_BOUND,True,,
CA_253391c466422f1c9423,NSE_2B12B6998928,RELCAPITAL,2017-09-05,STRUCTURAL,SCHEME OF ARRANGEMENT,2018-04-30,2018-05,True,478,48,0.5718211487080171,NSE_852A23390A56,0.5705255987167015,NSE_72140149E6B1,48,49,3,True,0.5718211487080171,NSE_852A23390A56,True,0.5705255987167015,NSE_72140149E6B1,True,0.5735248551215508,NSE_50BAFA3326BE,True,0.8750187128054095,-0.2616778447880993,0.7963286106974554,0.7963286106974554,0.7948480138000908,0.7982756621017293,1.0580064554855548,1.05652585858819,1.0599535068898285,,,CANNOT_BOUND,True,,
CA_253391c466422f1c9423,NSE_2B12B6998928,RELCAPITAL,2017-09-05,STRUCTURAL,SCHEME OF ARRANGEMENT,2018-05-31,2018-06,True,479,48,0.7605087424172952,NSE_469BDD916F8C,0.741134994680485,NSE_DCA00C31EBFD,48,49,3,True,0.7605087424172952,NSE_469BDD916F8C,True,0.741134994680485,NSE_DCA00C31EBFD,True,0.762808579006806,NSE_48390A9F12CC,True,1.0654887566519446,-0.2616778447880993,0.6523015671693171,0.6523015671693171,0.6341185993849476,0.6544600475616746,0.9139794119574164,0.8957964441730469,0.9161378923497739,,,CANNOT_BOUND,True,,
CA_253391c466422f1c9423,NSE_2B12B6998928,RELCAPITAL,2017-09-05,STRUCTURAL,SCHEME OF ARRANGEMENT,2018-06-29,2018-07,True,479,48,0.6220079095261248,NSE_276B655CD1C9,0.620150132033114,NSE_814CFF18D3B4,48,49,4,True,0.6220079095261248,NSE_276B655CD1C9,False,0.620150132033114,NSE_814CFF18D3B4,True,0.6369437433182465,NSE_E1969513A040,True,0.8916707852798968,-0.2616778447880993,0.8190658887820061,0.8190658887820061,0.8169824096283993,0.8358162792161092,1.0807437335701056,1.0786602544164987,1.0974941240042084,,,CANNOT_BOUND,True,,
CA_253391c466422f1c9423,NSE_2B12B6998928,RELCAPITAL,2017-09-05,STRUCTURAL,SCHEME OF ARRANGEMENT,2018-07-31,2018-08,True,481,49,0.4678377216751086,NSE_253019276C6A,0.46687130366418206,NSE_5FC304B0807C,49,49,3,False,0.4678377216751086,NSE_253019276C6A,False,0.4678377216751086,NSE_253019276C6A,False,0.48290323240284105,NSE_145A8828E1E4,False,0.7355859880743942,-0.2616778447880993,0.9954672131773361,0.9954672131773361,0.9954672131773361,1.0159481779754431,1.2571450579654355,1.2571450579654355,1.2776260227635423,,,CANNOT_BOUND,True,,
CA_253391c466422f1c9423,NSE_2B12B6998928,RELCAPITAL,2017-09-05,STRUCTURAL,SCHEME OF ARRANGEMENT,2018-08-31,2018-09,True,484,49,0.4875917051912937,NSE_6F9A1FD4047C,0.4855799355217447,NSE_15269CF9ABBD,49,49,3,False,0.4875917051912937,NSE_6F9A1FD4047C,True,0.4875917051912937,NSE_6F9A1FD4047C,True,0.4958814750302383,NSE_5FC304B0807C,True,0.7200511945392478,-0.2616778447880993,1.0659526940208548,1.0659526940208548,1.0659526940208548,1.0774654446444396,1.327630538808954,1.327630538808954,1.3391432894325388,,,CANNOT_BOUND,True,,
CA_d4350a4891573655ee29,NSE_F96D3907BEE7,IIFL,2017-10-17,STRUCTURAL,SCHEME OF ARRANGEMENT,2018-04-30,2018-05,True,478,48,0.5718211487080171,NSE_852A23390A56,0.5705255987167015,NSE_72140149E6B1,48,49,3,True,0.5718211487080171,NSE_852A23390A56,False,0.5705255987167015,NSE_72140149E6B1,False,0.5735248551215508,NSE_50BAFA3326BE,False,1.470014767983413,0.007322089675030563,0.06925534555293189,0.06925534555293189,0.06837402788216251,0.07041431786439434,0.06193325587790133,0.06105193820713195,0.06309222818936377,,,CANNOT_BOUND,True,,
CA_d4350a4891573655ee29,NSE_F96D3907BEE7,IIFL,2017-10-17,STRUCTURAL,SCHEME OF ARRANGEMENT,2018-05-31,2018-06,True,479,48,0.7605087424172952,NSE_469BDD916F8C,0.741134994680485,NSE_DCA00C31EBFD,48,49,3,True,0.7605087424172952,NSE_469BDD916F8C,False,0.741134994680485,NSE_DCA00C31EBFD,False,0.762808579006806,NSE_48390A9F12CC,False,1.534951503583004,0.007322089675030563,0.14694746922477875,0.14694746922477875,0.13432573642632462,0.14844578144125098,0.13962537954974819,0.12700364675129405,0.14112369176622042,,,CANNOT_BOUND,True,,
CA_d4350a4891573655ee29,NSE_F96D3907BEE7,IIFL,2017-10-17,STRUCTURAL,SCHEME OF ARRANGEMENT,2018-06-29,2018-07,True,479,48,0.6220079095261248,NSE_276B655CD1C9,0.620150132033114,NSE_814CFF18D3B4,48,49,4,True,0.6220079095261248,NSE_276B655CD1C9,False,0.620150132033114,NSE_814CFF18D3B4,False,0.6369437433182465,NSE_E1969513A040,False,1.149294902912557,0.007322089675030563,0.411306972140582,0.411306972140582,0.4096905223605447,0.4243026216942962,0.4039848824655514,0.40236843268551414,0.41698053201926566,,,CANNOT_BOUND,True,,
CA_d4350a4891573655ee29,NSE_F96D3907BEE7,IIFL,2017-10-17,STRUCTURAL,SCHEME OF ARRANGEMENT,2018-07-31,2018-08,True,481,49,0.4678377216751086,NSE_253019276C6A,0.46687130366418206,NSE_5FC304B0807C,49,49,3,False,0.4678377216751086,NSE_253019276C6A,False,0.4678377216751086,NSE_253019276C6A,False,0.48290323240284105,NSE_145A8828E1E4,False,1.1197136632278002,0.007322089675030563,0.3109045373651784,0.3109045373651784,0.3109045373651784,0.3243593260513351,0.30358244769014786,0.30358244769014786,0.31703723637630454,,,CANNOT_BOUND,True,,
CA_d4350a4891573655ee29,NSE_F96D3907BEE7,IIFL,2017-10-17,STRUCTURAL,SCHEME OF ARRANGEMENT,2018-08-31,2018-09,True,484,49,0.4875917051912937,NSE_6F9A1FD4047C,0.4855799355217447,NSE_15269CF9ABBD,49,49,3,False,0.4875917051912937,NSE_6F9A1FD4047C,False,0.4875917051912937,NSE_6F9A1FD4047C,False,0.4958814750302383,NSE_5FC304B0807C,False,1.0849875430989508,0.007322089675030563,0.37106800410115426,0.37106800410115426,0.37106800410115426,0.37870843268641474,0.3637459144261237,0.3637459144261237,0.3713863430113842,,,CANNOT_BOUND,True,,
CA_d4350a4891573655ee29,NSE_F96D3907BEE7,IIFL,2017-10-17,STRUCTURAL,SCHEME OF ARRANGEMENT,2018-09-28,2018-10,True,478,48,0.5568149498896766,NSE_509E811DE5D8,0.556799545415366,NSE_444C594AB9B7,48,49,6,True,0.5568149498896766,NSE_509E811DE5D8,False,0.556799545415366,NSE_444C594AB9B7,False,0.5843746488683694,NSE_015669CF831E,False,1.1914064776018358,0.007322089675030563,0.3067034460173206,0.3067034460173206,0.3066905163626643,0.32983551680660095,0.29938135634229,0.29936842668763375,0.3225134271315704,,,CANNOT_BOUND,True,,
CA_73f2fd7856e2a8f125ac,NSE_E987DDA51421,FRETAIL,2017-11-29,STRUCTURAL,SCHEME OF ARRANGEMENT,2018-06-29,2018-07,True,479,48,0.6220079095261248,NSE_276B655CD1C9,0.620150132033114,NSE_814CFF18D3B4,48,49,4,True,0.6220079095261248,NSE_276B655CD1C9,False,0.620150132033114,NSE_814CFF18D3B4,False,0.6369437433182465,NSE_E1969513A040,False,1.511433984897391,0.05398136586302926,0.0731582892363245,0.0731582892363245,0.0719291402879918,0.08304018546293057,0.01917692337329524,0.017947774424962537,0.02905881959990131,,,CANNOT_BOUND,True,,
CA_73f2fd7856e2a8f125ac,NSE_E987DDA51421,FRETAIL,2017-11-29,STRUCTURAL,SCHEME OF ARRANGEMENT,2018-07-31,2018-08,True,481,49,0.4678377216751086,NSE_253019276C6A,0.46687130366418206,NSE_5FC304B0807C,49,49,3,False,0.4678377216751086,NSE_253019276C6A,False,0.4678377216751086,NSE_253019276C6A,False,0.48290323240284105,NSE_145A8828E1E4,False,1.3474505711629352,0.05398136586302926,0.08934439087310753,0.08934439087310753,0.08934439087310753,0.10052514291711767,0.035363025010078264,0.035363025010078264,0.04654377705408841,,,CANNOT_BOUND,True,,
CA_73f2fd7856e2a8f125ac,NSE_E987DDA51421,FRETAIL,2017-11-29,STRUCTURAL,SCHEME OF ARRANGEMENT,2018-08-31,2018-09,True,484,49,0.4875917051912937,NSE_6F9A1FD4047C,0.4855799355217447,NSE_15269CF9ABBD,49,49,3,False,0.4875917051912937,NSE_6F9A1FD4047C,False,0.4875917051912937,NSE_6F9A1FD4047C,False,0.4958814750302383,NSE_5FC304B0807C,False,0.9478082659960742,0.05398136586302926,0.5695069968902924,0.5695069968902924,0.5695069968902924,0.5782532487814727,0.5155256310272631,0.5155256310272631,0.5242718829184434,,,CANNOT_BOUND,True,,
CA_73f2fd7856e2a8f125ac,NSE_E987DDA51421,FRETAIL,2017-11-29,STRUCTURAL,SCHEME OF ARRANGEMENT,2018-09-28,2018-10,True,478,48,0.5568149498896766,NSE_509E811DE5D8,0.556799545415366,NSE_444C594AB9B7,48,49,6,True,0.5568149498896766,NSE_509E811DE5D8,False,0.556799545415366,NSE_444C594AB9B7,False,0.5843746488683694,NSE_015669CF831E,False,1.003385725594784,0.05398136586302926,0.5515617874340724,0.5515617874340724,0.5515464349390968,0.5790284916891641,0.4975804215710431,0.49756506907606757,0.5250471258261349,,,CANNOT_BOUND,True,,
