date,strategy,after_tax_nav,after_tax_daily_return,tax_liability,tax_paid_before_close,daily_fees_and_impact,realised_equity_exposure,nav_status,matched_before_tax_nav,matched_cost_tax_reversed_nav,after_tax_return,matched_before_tax_return,matched_cost_tax_reversed_return,zero_friction_reference_nav,zero_friction_reference_return
2019-10-31,MOM,13243055.305397077,0.006546960952543701,0.0,325505.7337055557,0.0,0.9633517648152324,PASSIVE_LAPSE_SCENARIO,13568561.039102633,14445938.889999999,0.006546960952543701,0.006388897873336186,0.005998538880176207,15364538.659631953,0.006212961457218613
2019-11-01,MOM,13225437.086518863,-0.001330374182688332,0.0,325505.7337055557,12654.625544881566,0.5739206392205948,PASSIVE_LAPSE_SCENARIO,13550942.82022442,14440975.296666667,-0.001330374182688332,-0.001298458902711963,-0.00034359783542814437,15307190.978479935,-0.003732470100302532
2019-11-04,MOM,13237897.455006035,0.0009421517342420582,0.0,325505.7337055557,543.7048461624076,0.5641681849692645,PASSIVE_LAPSE_SCENARIO,13563403.188711591,14453979.370000001,0.0009421517342420582,0.0009195204092053988,0.0009004982742637502,15320164.949850675,0.0008475736266033707
2019-11-05,MOM,13139035.968944155,-0.007468065559345649,0.0,325505.7337055557,14183.892728543233,0.95163615627665,PASSIVE_LAPSE_SCENARIO,13464541.70264971,14369301.776666664,-0.007468065559345649,-0.00728884076410552,-0.005858427715006331,15232276.052642973,-0.005736811417853427
2019-11-06,MOM,13091247.343547994,-0.003637148532747436,0.0,325505.7337055557,339.35872949462527,0.9600546067288446,PASSIVE_LAPSE_SCENARIO,13416753.07725355,14321852.509999998,-0.003637148532747436,-0.0035492203486403584,-0.003302127507943009,15184313.712660778,-0.0031487310114678424
2019-11-07,MOM,13171632.598809512,0.006140381672731676,0.0,325505.7337055557,155.8147384826074,0.9598337635945501,PASSIVE_LAPSE_SCENARIO,13497138.332515068,14402393.579999998,0.006140381672731676,0.0059914090092185734,0.0056236488920524685,15274415.945463307,0.00593390221695711
2019-11-08,MOM,13060860.763809511,-0.00840987889458844,0.0,325505.7337055557,0.0,0.9594931055175571,PASSIVE_LAPSE_SCENARIO,13386366.497515067,14291621.744999997,-0.00840987889458844,-0.008207060805855981,-0.0076912101023142165,15143819.637193201,-0.008550003400221273
2019-11-11,MOM,13100703.21547618,0.003050522655985155,0.0,325505.7337055557,0.0,0.9596162969187388,PASSIVE_LAPSE_SCENARIO,13426208.949181736,14331464.196666665,0.003050522655985155,0.002976345498538757,0.002787818791846197,15203317.693234997,0.003928867185902574
2019-11-13,MOM,13036722.97047618,-0.004883726006739697,0.0,325505.7337055557,0.0,0.9594181060679401,PASSIVE_LAPSE_SCENARIO,13362228.704181736,14267483.951666666,-0.004883726006739697,-0.004765324690101602,-0.004464320192411386,15108736.097701235,-0.006221115511902298
2019-11-14,MOM,13089892.335476179,0.004078430225173069,0.0,325505.7337055557,0.0,0.959582944209887,PASSIVE_LAPSE_SCENARIO,13415398.069181735,14320653.316666665,0.004078430225173069,0.00397907910252715,0.0037266111656488743,15170142.119451238,0.004064272574020755
2019-11-15,MOM,13102638.960476179,0.0009737761528758604,0.0,325505.7337055557,0.0,0.9596222630871998,PASSIVE_LAPSE_SCENARIO,13428144.694181735,14333399.941666665,0.0009737761528758604,0.0009501488464425112,0.0008900868359940084,15183780.68493943,0.0008990400604556026
2019-11-18,MOM,13099423.153809512,-0.0002454319833101737,0.0,325505.7337055557,0.0,0.9596123506663227,PASSIVE_LAPSE_SCENARIO,13424928.887515068,14330184.134999998,-0.0002454319833101737,-0.0002394825748385232,-0.0002243575620406446,15181446.827585168,-0.00015370726189278816
2019-11-19,MOM,13144673.47547618,0.003454375138153054,0.0,325505.7337055557,0.0,0.9596852740543016,PASSIVE_LAPSE_SCENARIO,13470179.209181735,14375434.456666665,0.003454375138153054,0.0033706190956996895,0.0031576929675416476,15233740.25357709,0.0034445614166960237
2019-11-20,MOM,13162068.558809513,0.0013233560624983376,0.0,325505.7337055557,0.0,0.9596651615635156,PASSIVE_LAPSE_SCENARIO,13487574.29251507,14392829.54,0.0013233560624983376,0.00129137727592199,0.001210056182007646,15255544.39540598,0.001431305868811128
2019-11-21,MOM,13070977.063809512,-0.006920758283015638,0.0,325505.7337055557,0.0,0.959009861604534,PASSIVE_LAPSE_SCENARIO,13396482.797515068,14301738.044999998,-0.006920758283015638,-0.006753734439153503,-0.006328949755629587,15142960.009330552,-0.007379899606160922
2019-11-22,MOM,13027263.120476179,-0.0033443516211475455,0.0,325505.7337055557,0.0,0.9588723161684379,PASSIVE_LAPSE_SCENARIO,13352768.854181735,14258024.101666665,-0.0033443516211475455,-0.003263091066070145,-0.003056547616505645,15093766.194969254,-0.0032486260500580455
2019-11-25,MOM,13164757.37547618,0.01055434696669999,0.0,325505.7337055557,0.0,0.9593018584749927,PASSIVE_LAPSE_SCENARIO,13490263.109181736,14395518.356666666,0.01055434696669999,0.010297059471447545,0.009643289562396573,15269200.169344133,0.011622942353072263
2019-11-26,MOM,13108115.133809512,-0.0043025663178709594,0.0,325505.7337055557,0.0,0.9591259953593494,PASSIVE_LAPSE_SCENARIO,13433620.867515069,14338876.114999998,-0.0043025663178709594,-0.004198749958265524,-0.00393471358677655,15191654.075727737,-0.005078595653758233
2019-11-27,MOM,13191324.120476179,0.006347898673246144,0.0,325505.7337055557,0.0,0.9593838227371088,PASSIVE_LAPSE_SCENARIO,13516829.854181735,14422085.101666665,0.006347898673246144,0.0061940847882555605,0.005803034073194935,15288364.182970094,0.006366002461632769
2019-11-28,MOM,13256129.595476178,0.00491273464347719,0.0,325505.7337055557,0.0,0.9595823837606149,PASSIVE_LAPSE_SCENARIO,13581635.329181734,14486890.576666664,0.00491273464347719,0.004794428553078989,0.004493488600515239,15360513.889630023,0.004719256147776685
2019-11-29,MOM,13241116.417142846,-0.0011325461346165522,0.0,325505.7337055557,0.0,0.9595365570447025,PASSIVE_LAPSE_SCENARIO,13566622.150848402,14471877.398333332,-0.0011325461346165522,-0.0011054028450517839,-0.0010363285519332521,15349099.706427507,-0.0007430860246298021
2019-12-02,MOM,13193853.510064354,-0.0035694049949822615,0.0,325505.7337055557,9656.227078493708,0.6670811504477894,PASSIVE_LAPSE_SCENARIO,13519359.24376991,14434270.718333334,-0.0035694049949822615,-0.003483763795657513,-0.0025986041040071406,15285049.629562825,-0.004172888188214707
2019-12-03,MOM,13180756.704752522,-0.000992644438703394,0.0,325505.7337055557,56.908645165874624,0.6646399389579773,PASSIVE_LAPSE_SCENARIO,13506262.438458078,14421230.821666667,-0.000992644438703394,-0.0009687445296542307,-0.0009033983719111127,15271020.575309942,-0.000917828505165641
2019-12-04,MOM,13252636.04362134,0.005453354498448526,0.0,325505.7337055557,9105.757797848253,0.9618694715809969,PASSIVE_LAPSE_SCENARIO,13578141.777326897,14502215.918333335,0.005453354498448526,0.005321926713355518,0.005615685489548827,15355722.70951909,0.005546592894131397
2019-12-05,MOM,13243938.301576696,-0.0006563027925927667,0.0,325505.7337055557,194.78704464298409,0.9590052810666804,PASSIVE_LAPSE_SCENARIO,13569444.035282252,14493712.963333333,-0.0006563027925927667,-0.0006405693936093471,-0.0005863210869211377,15345723.361955002,-0.0006511805242412905
2019-12-06,MOM,13139948.88468942,-0.007851849995019644,0.0,325505.7337055557,91.2418872749855,0.9558468802696716,PASSIVE_LAPSE_SCENARIO,13465454.618394976,14389814.788333332,-0.007851849995019644,-0.007663498712024652,-0.007168499559971009,15217668.998227432,-0.008344628709066937
2019-12-09,MOM,13108288.964689422,-0.002409440118666506,0.0,325505.7337055557,0.0,0.955740239025938,PASSIVE_LAPSE_SCENARIO,13433794.698394978,14358154.868333334,-0.002409440118666506,-0.0023511957744632994,-0.0022001617439625365,15184060.323290037,-0.0022085297650585867
2019-12-10,MOM,13007654.84968942,-0.007677135839092797,0.0,325505.7337055557,0.0,0.9553978220470741,PASSIVE_LAPSE_SCENARIO,13333160.583394976,14257520.753333332,-0.007677135839092797,-0.007491116044227253,-0.007008847301260723,15065037.43776326,-0.007838673121194906
2019-12-11,MOM,13107675.498022754,0.007689368259623075,0.0,325505.7337055557,0.0,0.9557381675764247,PASSIVE_LAPSE_SCENARIO,13433181.23172831,14357541.401666665,0.007689368259623075,0.007501645818164038,0.0070152903905083,15181365.356130855,0.007721714522660239
2019-12-12,MOM,13211552.479689421,0.007924897262091779,0.0,325505.7337055557,0.0,0.9560861800876164,PASSIVE_LAPSE_SCENARIO,13537058.213394977,14461418.383333333,0.007924897262091779,0.0077328653484787235,0.0072350118143911235,15307613.125533339,0.008315969376990084
2019-12-13,MOM,13298814.361356087,0.006604968023312674,0.0,325505.7337055557,0.0,0.9563743262676142,PASSIVE_LAPSE_SCENARIO,13624320.095061643,14548680.264999999,0.006604968023312674,0.00644614806932875,0.006034116388419664,15417456.154743807,0.007175712392890832
2019-12-16,MOM,13276407.723022753,-0.0016848598472389842,0.0,325505.7337055557,0.0,0.956300699070125,PASSIVE_LAPSE_SCENARIO,13601913.45672831,14526273.626666665,-0.0016848598472389842,-0.001644605982316527,-0.0015401148368926476,15396285.031565653,-0.0013731917227888246
2019-12-17,MOM,13304070.28968942,0.0020835882148073637,0.0,325505.7337055557,0.0,0.9563915610994843,PASSIVE_LAPSE_SCENARIO,13629576.023394976,14553936.193333331,0.0020835882148073637,0.002033726119098578,0.0019043126528943688,15437361.88263685,0.002667971591002738
2019-12-18,MOM,13286164.00968942,-0.0013459249395184614,0.0,325505.7337055557,0.0,0.9563327883102318,PASSIVE_LAPSE_SCENARIO,13611669.743394976,14536029.913333332,-0.0013459249395184614,-0.001313781145449,-0.0012303393227875992,15414160.972039573,-0.0015029064404697978
2019-12-19,MOM,13328350.586356087,0.0031752262455815305,0.0,325505.7337055557,0.0,0.9564710027248238,PASSIVE_LAPSE_SCENARIO,13653856.320061643,14578216.489999998,0.0031752262455815305,0.003099294756775617,0.0029022076122704465,15459359.009246334,0.002932241157254545
2019-12-20,MOM,13366755.426356087,0.0028814398114132,0.0,325505.7337055557,0.0,0.956596068540902,PASSIVE_LAPSE_SCENARIO,13692261.160061643,14616621.329999998,0.0028814398114132,0.0028127467507894632,0.0026343990725026245,15504065.62136448,0.0028918800638115805
2019-12-23,MOM,13434123.613022754,0.005039980497723029,0.0,325505.7337055557,0.0,0.9568137265170255,PASSIVE_LAPSE_SCENARIO,13759629.34672831,14683989.516666666,0.005039980497723029,0.004920165185219538,0.004609012243369515,15583881.428264255,0.005148056571031789
2019-12-24,MOM,13431591.751356088,-0.0001884649672430072,0.0,325505.7337055557,0.0,0.9568055858831839,PASSIVE_LAPSE_SCENARIO,13757097.485061644,14681457.655,-0.0001884649672430072,-0.0001840065311983219,-0.0001724232820918825,15585047.64213233,7.483462149293629e-05
2019-12-26,MOM,13469779.498022754,0.0028431288989119174,0.0,325505.7337055557,0.0,0.956928045003168,PASSIVE_LAPSE_SCENARIO,13795285.23172831,14719645.401666665,0.0028431288989119174,0.002775857822344685,0.0026010868650812036,15629342.745559793,0.0028421538672565028
2019-12-27,MOM,13567245.373022754,0.0072358923926192364,0.0,325505.7337055557,0.0,0.9572374700681907,PASSIVE_LAPSE_SCENARIO,13892751.10672831,14817111.276666665,0.0072358923926192364,0.007065158375691549,0.0066214825384967035,15742475.078945208,0.007238457510796881
2019-12-30,MOM,13613909.906356087,0.0034394994746775875,0.0,325505.7337055557,0.0,0.9573840476140351,PASSIVE_LAPSE_SCENARIO,13939415.640061643,14863775.809999999,0.0034394994746775875,0.0033589123547124178,0.0031493678127947344,15792889.171236916,0.003202424780022861
2019-12-31,MOM,13611960.646356087,-0.0001431814969694578,0.0,325505.7337055557,0.0,0.9573779449243854,PASSIVE_LAPSE_SCENARIO,13937466.380061643,14861826.549999999,-0.0001431814969694578,-0.00013983799969330413,-0.0001311416442845159,15786165.595033644,-0.0004257344004867658
2020-01-01,MOM,13657939.366194401,0.003377817570360264,0.0,325505.7337055557,5578.578495020362,0.786085003050124,PASSIVE_LAPSE_SCENARIO,13983445.099899957,14913383.848333333,0.003377817570360264,0.003298929560403341,0.0034691091407828,15875416.364755103,0.005653733275770234
2020-01-02,MOM,13703134.76122571,0.003309093254812323,0.0,325505.7337055557,45.423302024724585,0.7851702595169017,PASSIVE_LAPSE_SCENARIO,14028640.494931266,14958624.666666666,0.003309093254812323,0.003232064395320755,0.0030335716423197656,15983109.43251508,0.006783637372753448
2020-01-03,MOM,13693934.862939978,-0.0006713718025865845,0.0,325505.7337055557,5860.258285731423,0.9622222369646758,PASSIVE_LAPSE_SCENARIO,14019440.596645534,14955285.026666665,-0.0006713718025865845,-0.0006557940014968455,-0.00022325849297111233,15977892.71510773,-0.0003263893943400431
2020-01-06,MOM,13449145.061686132,-0.017875782505459625,261.2409921409526,325505.7337055557,123.77526170841222,0.9604346776260623,PASSIVE_LAPSE_SCENARIO,13774912.036383828,14710880.241666669,-0.017875782505459625,-0.017442105380453987,-0.016342368905988724,15682392.296592528,-0.018494329870909265
2020-01-07,MOM,13601827.307493463,0.011352561453314314,1234.3735254119638,325505.7337055557,81.65665939244823,0.9610918842841623,PASSIVE_LAPSE_SCENARIO,13928567.414724432,14864617.276666665,0.011352561453314314,0.011154726646148694,0.010450566687679075,15874916.989643952,0.012276487503329214
2020-01-08,MOM,13640247.477493465,0.0028246329799257452,1234.3735254119638,325505.7337055557,0.0,0.9612014758749783,PASSIVE_LAPSE_SCENARIO,13966987.584724434,14903037.446666667,0.0028246329799257452,0.0027583719743773383,0.0025846726683176335,15936225.406238591,0.0038619676962490246
2020-01-09,MOM,13821210.365826797,0.013266833217793206,1234.3735254119638,325505.7337055557,0.0,0.9617094699509597,PASSIVE_LAPSE_SCENARIO,14147950.473057766,15084000.334999999,0.013266833217793206,0.012956472341340675,0.012142684937949122,16161151.500107436,0.01411413858270305
2020-01-10,MOM,13792037.970826797,-0.002110697560332997,1234.3735254119638,325505.7337055557,0.0,0.9616284792757809,PASSIVE_LAPSE_SCENARIO,14118778.078057766,15054827.94,-0.002110697560332997,-0.002061952015986579,-0.0019339959130277862,16114541.003221916,-0.002884107415564441
2020-01-13,MOM,13858241.337493464,0.004800114878359629,1234.3735254119638,325505.7337055557,0.0,0.9618117870847732,PASSIVE_LAPSE_SCENARIO,14184981.444724433,15121031.306666667,0.004800114878359629,0.0046890294826260615,0.004397484111443584,16199352.008076228,0.005263010894158038
2020-01-14,MOM,13934924.812493464,0.005533420376547582,1234.3735254119638,325505.7337055557,0.0,0.9620219356797448,PASSIVE_LAPSE_SCENARIO,14261664.919724433,15197714.781666666,0.005533420376547582,0.005405962305894851,0.0050713124948158494,16285057.366021652,0.00529066581815707
2020-01-15,MOM,14036535.837493464,0.007291824417229753,1234.3735254119638,325505.7337055557,0.0,0.9622968603540215,PASSIVE_LAPSE_SCENARIO,14363275.944724433,15299325.806666667,0.007291824417229753,0.007124765977320591,0.00668594104177922,16403465.002301332,0.007270937622039675
2020-01-16,MOM,14096203.152493464,0.004250857596973523,1234.3735254119638,325505.7337055557,0.0,0.962456452627587,PASSIVE_LAPSE_SCENARIO,14422943.259724433,15358993.121666666,0.004250857596973523,0.004154157813970993,0.0038999963628463252,16478692.19123531,0.004586054770953751
2020-01-17,MOM,14162582.777493464,0.004709042873595193,1234.3735254119638,325505.7337055557,0.0,0.9626324181724952,PASSIVE_LAPSE_SCENARIO,14489322.884724433,15425372.746666666,0.004709042873595193,0.0046023633182668,0.00432187347661217,16573639.192475082,0.0057618044040093075
2020-01-20,MOM,14153852.687493464,-0.0006164193450557409,1234.3735254119638,325505.7337055557,0.0,0.962609369864756,PASSIVE_LAPSE_SCENARIO,14480592.794724433,15416642.656666666,-0.0006164193450557409,-0.0006025188388343317,-0.0005659565018866219,16567811.793618346,-0.0003516064751417636
2020-01-21,MOM,14107425.042493464,-0.0032802125347131117,1234.3735254119638,325505.7337055557,0.0,0.9624863170115942,PASSIVE_LAPSE_SCENARIO,14434165.149724433,15370215.011666667,-0.0032802125347131117,-0.0032061978164950045,-0.0030115276090882936,16510362.67352901,-0.003467514045002784
2020-01-22,MOM,14097858.757493464,-0.0006781028409639234,1234.3735254119638,325505.7337055557,0.0,0.9624608616152082,PASSIVE_LAPSE_SCENARIO,14424598.864724433,15360648.726666667,-0.0006781028409639234,-0.0006627529130205367,-0.0006223910981556502,16505511.097381052,-0.0002938503680320892
2020-01-23,MOM,14236931.032493465,0.009864779991931583,1234.3735254119638,325505.7337055557,0.0,0.9628275595618933,PASSIVE_LAPSE_SCENARIO,14563671.139724433,15499721.001666667,0.009864779991931583,0.009641327034757508,0.009053802184706194,16674600.682372225,0.01024443193510094
2020-01-24,MOM,14342686.542493464,0.007428251900541527,1234.3735254119638,325505.7337055557,0.0,0.9631001856410376,PASSIVE_LAPSE_SCENARIO,14669426.649724433,15605476.511666667,0.007428251900541527,0.007261596954873273,0.00682305894335955,16806640.906477403,0.007918643847631301
2020-01-27,MOM,14379052.347493464,0.0025354946503401976,1234.3735254119638,325505.7337055557,0.0,0.963193508303831,PASSIVE_LAPSE_SCENARIO,14705792.454724433,15641842.316666666,0.0025354946503401976,0.002479020200880422,0.002330323266502843,16854875.050382048,0.0028699455276668395
2020-01-28,MOM,14435976.207493464,0.003958804698970475,1234.3735254119638,325505.7337055557,0.0,0.9633386434543943,PASSIVE_LAPSE_SCENARIO,14762716.314724432,15698766.176666666,0.003958804698970475,0.00387084614278721,0.0036392043115884842,16929596.11515279,0.004433201939936682
2020-01-29,MOM,14497000.627493463,0.004227245814406588,1234.3735254119638,325505.7337055557,0.0,0.9634929676540751,PASSIVE_LAPSE_SCENARIO,14823740.734724432,15759790.596666666,0.004227245814406588,0.004133685068454129,0.00388721121859259,17001540.669792823,0.004249632073362708
2020-01-30,MOM,14379991.44916013,-0.008071268073992166,1234.3735254119638,325505.7337055557,0.0,0.9631580294953694,PASSIVE_LAPSE_SCENARIO,14706731.5563911,15642781.418333333,-0.008071268073992166,-0.007893363789022612,-0.007424538899525768,16852779.155104283,-0.00874988435329549
2020-01-31,MOM,14406711.05916013,0.0018581102843118202,1234.3735254119638,325505.7337055557,0.0,0.9632263589759478,PASSIVE_LAPSE_SCENARIO,14733451.166391099,15669501.028333332,0.0018581102843118202,0.001816828565718076,0.0017081111910624003,16908426.871861998,0.0033019905052786847
2020-02-01,MOM,14006462.339154528,-0.027782102269005682,63459.08617295674,325505.7337055557,8607.740691390061,0.7238294528751535,PASSIVE_LAPSE_SCENARIO,14395427.159033041,15340084.761666665,-0.027782102269005682,-0.02294262244063594,-0.02102276684311921,16384577.38424756,-0.030981562719249456
2020-02-03,MOM,14149776.211487439,0.010231982128155348,65664.1831526999,325505.7337055557,504.6706873478788,0.7181468073973495,PASSIVE_LAPSE_SCENARIO,14540946.128345694,15486108.401666665,0.010231982128155348,0.010108694080768643,0.009519089514087975,16617271.972639432,0.014202050070305061
2020-02-04,MOM,14312237.0536002,0.011481513183287495,67288.8901531387,325505.7337055557,8151.315886801617,0.9538117364561645,PASSIVE_LAPSE_SCENARIO,14705031.677458894,15658345.266666666,0.011481513183287495,0.011284379136329736,0.011122023721690022,16884181.34028086,0.016062165202621603
2020-02-05,MOM,14408861.023666566,0.006751143773297219,69248.2236140132,325505.7337055557,366.094806093071,0.9587799897791345,PASSIVE_LAPSE_SCENARIO,14803614.980986135,15757294.665000001,0.006751143773297219,0.006704052442019437,0.006319275545927372,16993551.439956963,0.006477666726735443
2020-02-06,MOM,14514729.1741641,0.007347433660692904,71110.6115296259,325505.7337055557,270.7382535201558,0.9589420260380606,PASSIVE_LAPSE_SCENARIO,14911345.519399282,15865295.941666666,0.007347433660692904,0.007277312909820699,0.006854049439499077,17140663.93462802,0.008656959976309109
2020-02-07,MOM,14582608.8041641,0.0046766032755765075,71110.6115296259,325505.7337055557,0.0,0.9591331441101774,PASSIVE_LAPSE_SCENARIO,14979225.149399282,15933175.571666667,0.0046766032755765075,0.0045522136088720355,0.004278497561569505,17220476.27863127,0.004656315782611387
2020-02-10,MOM,14567132.897497434,-0.001061257753979361,71110.6115296259,325505.7337055557,0.0,0.9590570514668747,PASSIVE_LAPSE_SCENARIO,14963749.242732616,15917699.665000001,-0.001061257753979361,-0.0010331580246850658,-0.0009713008305881621,17211963.855126895,-0.0004943198647145985
2020-02-11,MOM,14567628.527497433,3.402385380057993e-05,71110.6115296259,325505.7337055557,0.0,0.9589315878443662,PASSIVE_LAPSE_SCENARIO,14964244.872732615,15918195.295,3.402385380057993e-05,3.3122046618094814e-05,3.1137036784922856e-05,17215647.64222768,0.0002140247987847399
2020-02-12,MOM,14620734.192497434,0.0036454571105901667,71110.6115296259,325505.7337055557,0.0,0.9590807571890314,PASSIVE_LAPSE_SCENARIO,15017350.537732616,15971300.96,0.0036454571105901667,0.003548836941098754,0.0033361611675089,17296620.836487763,0.004703464890944087
2020-02-13,MOM,14599968.882497434,-0.0014202645179511864,71110.6115296259,325505.7337055557,0.0,0.9590225583826658,PASSIVE_LAPSE_SCENARIO,14996585.227732616,15950535.65,-0.0014202645179511864,-0.0013827545643171346,-0.0013001639661044395,17279829.135984916,-0.0009708081515796829
2020-02-14,MOM,14597859.330830768,-0.00014449014813966432,71110.6115296259,325505.7337055557,0.0,0.95901663669043,PASSIVE_LAPSE_SCENARIO,14994475.67606595,15948426.098333335,-0.00014449014813966432,-0.00014066880123919656,-0.0001322558510231664,17277697.207351964,-0.00012337671953677187
2020-02-17,MOM,14468633.595830765,-0.00885237568545938,71110.6115296259,325505.7337055557,0.0,0.9584478369352949,PASSIVE_LAPSE_SCENARIO,14865249.941065947,15819200.363333331,-0.00885237568545938,-0.008618222990369184,-0.008102726513778524,17101761.866253745,-0.010182800345832854
2020-02-18,MOM,14509331.397497432,0.0028128296564504662,71110.6115296259,325505.7337055557,0.0,0.95853047904046,PASSIVE_LAPSE_SCENARIO,14905947.742732614,15859898.165,0.0028128296564504662,0.002737781189553923,0.0025726838735160573,17165590.101947755,0.0037322608157679404
2020-02-19,MOM,14763553.087497432,0.01752125463505827,71110.6115296259,325505.7337055557,0.0,0.9592445653880582,PASSIVE_LAPSE_SCENARIO,15160169.432732614,16114119.854999999,0.01752125463505827,0.017055050399190197,0.016029213261975483,17457816.386640806,0.01702395798556844
2020-02-20,MOM,14863669.115830766,0.0067812963275160065,71110.6115296259,325505.7337055557,0.0,0.9595190785122774,PASSIVE_LAPSE_SCENARIO,15260285.461065948,16214235.883333333,0.0067812963275160065,0.006603885845574586,0.0062129380465212325,17601569.856314648,0.00823433277622554
2020-02-24,MOM,14544051.190830765,-0.0215032992533174,71110.6115296259,325505.7337055557,0.0,0.9585900781979418,PASSIVE_LAPSE_SCENARIO,14940667.536065947,15894617.958333332,-0.0215032992533174,-0.020944426355290147,-0.01971217930340685,17224247.625537198,-0.021436851022812897
2020-02-25,MOM,14535837.967497433,-0.000564713588089627,71110.6115296259,325505.7337055557,0.0,0.9585666802392734,PASSIVE_LAPSE_SCENARIO,14932454.312732615,15886404.735,-0.000564713588089627,-0.0005497226488379026,-0.0005167298361535844,17234565.31675938,0.0005990213010456102
2020-02-26,MOM,14398281.207497435,-0.009463283802941369,71110.6115296259,325505.7337055557,0.0,0.9581509116391147,PASSIVE_LAPSE_SCENARIO,14794897.552732617,15748847.975000001,-0.009463283802941369,-0.009211932420426394,-0.008658772220308641,17069427.236317117,-0.009581795502650703
2020-02-27,MOM,14221038.772497434,-0.012309971756052862,71110.6115296259,325505.7337055557,0.0,0.9576293298867354,PASSIVE_LAPSE_SCENARIO,14617655.117732616,15571605.540000001,-0.012309971756052862,-0.011979970416710617,-0.011254311126842942,16829589.299606044,-0.01405073136846613
2020-02-28,MOM,13741482.667497434,-0.03372159465083735,71110.6115296259,325505.7337055557,0.0,0.9561506602251407,PASSIVE_LAPSE_SCENARIO,14138099.012732616,15092049.435,-0.03372159465083735,-0.03280663698367414,-0.030796831050473705,16229767.550464846,-0.035640902369212246
2020-03-02,MOM,13634226.466302007,-0.007805285920792104,88251.13342861715,325505.7337055557,6789.017629768844,0.7595542650643795,PASSIVE_LAPSE_SCENARIO,14047983.33343618,15008722.773333333,-0.007805285920792104,-0.006373960121178857,-0.005521229043513709,16075664.123855166,-0.009495109904101295
2020-03-03,MOM,13829390.210501637,0.014314251320527216,89549.57946689718,325505.7337055557,50.0414287544588,0.7612292902839524,PASSIVE_LAPSE_SCENARIO,14244445.523674091,15205235.005,0.014314251320527216,0.013985081386757026,0.013093201509179586,16363789.595265474,0.01792308356223682
2020-03-04,MOM,13587295.778492376,-0.017505792252894947,90978.06218100259,325505.7337055557,7097.692628490443,0.9600864072586475,PASSIVE_LAPSE_SCENARIO,14003779.574378936,14971666.748333335,-0.017505792252894947,-0.016895424177457263,-0.015361042206178399,16068910.549773084,-0.01802021736931325
2020-03-05,MOM,13690955.586804403,0.0076291713967184815,91182.73837949817,325505.7337055557,78.86215614467261,0.9609491829540591,PASSIVE_LAPSE_SCENARIO,14107644.058889458,15075610.095000003,0.0076291713967184815,0.007416889416093753,0.006942670339509016,16199235.77311437,0.008110395719585828
2020-03-06,MOM,13515941.87256905,-0.012783162805964698,91175.00580714142,325505.7337055557,70.8501410440811,0.9626125697343157,PASSIVE_LAPSE_SCENARIO,13932622.612081748,14900659.498333335,-0.012783162805964698,-0.012406142802945608,-0.011604876722348556,15981301.803652717,-0.01345334881929161
2020-03-09,MOM,12970197.19756905,-0.04037785010807149,91175.00580714142,325505.7337055557,0.0,0.9609913152029373,PASSIVE_LAPSE_SCENARIO,13386877.937081747,14354914.823333334,-0.04037785010807149,-0.039170276135001014,-0.03662553828983495,15275709.03302208,-0.044151144837860756
2020-03-11,MOM,12916300.080902383,-0.004155458536649559,91175.00580714142,325505.7337055557,0.0,0.9606097658734349,PASSIVE_LAPSE_SCENARIO,13332980.82041508,14301017.706666667,-0.004155458536649559,-0.004026115493095839,-0.0037546106911801047,15212266.760055644,-0.0041531475121247
2020-03-12,MOM,11885793.990902383,-0.07978338096400162,91175.00580714142,325505.7337055557,0.0,0.9571156176334654,PASSIVE_LAPSE_SCENARIO,12302474.73041508,13270511.616666667,-0.07978338096400162,-0.07729000017926357,-0.07205823467511763,13935207.55528112,-0.08394930386888988
2020-03-13,MOM,12232155.030902384,0.029140757467705836,91175.00580714142,325505.7337055557,0.0,0.9583299154606845,PASSIVE_LAPSE_SCENARIO,12648835.77041508,13616872.656666668,0.029140757467705836,0.02815376967560046,0.02610005175422181,14345507.321797062,0.029443391129143848
2020-03-16,MOM,11631220.130902383,-0.04912747577853982,91175.00580714142,325505.7337055557,0.0,0.9559773670798895,PASSIVE_LAPSE_SCENARIO,12047900.87041508,13015937.756666668,-0.04912747577853982,-0.04750910762914273,-0.04413163838363354,13590233.815434307,-0.05264878330340861
2020-03-17,MOM,11386558.850902382,-0.021034876586160878,91175.00580714142,325505.7337055557,0.0,0.9550314593776382,PASSIVE_LAPSE_SCENARIO,11803239.59041508,12771276.476666667,-0.021034876586160878,-0.020307378242195973,-0.018797053625635773,13281186.818813557,-0.02274037377265492
2020-03-18,MOM,10585295.270902382,-0.07036924767982033,91175.00580714142,325505.7337055557,0.0,0.9515439181327636,PASSIVE_LAPSE_SCENARIO,11001976.01041508,11970012.896666666,-0.07036924767982033,-0.0678850559511367,-0.06273950622429336,12253819.650352586,-0.07735507244018636
2020-03-19,MOM,10215025.084235717,-0.03497967484048281,91175.00580714142,325505.7337055557,0.0,0.9496142270830042,PASSIVE_LAPSE_SCENARIO,10631705.823748413,11599742.71,-0.03497967484048281,-0.033654880388409025,-0.030933148515635778,11792301.796593351,-0.0376631831484443
